orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
71,"Before the 19th century, nuns took care of sick and injured people so it was obvious that trained lay nurses might copy the nun's habit as they have adopted ranks like Sister.",قبل القرن التاسع عشر، كانت الراهبات يعتنين بالمرضى والجرحى، لذلك كان من الواضح أن الممرضات العلمانيات المدربات قد يقلدن عادة الراهبات عندما يتبنين رتبًا مثل الأخت.,قبل القرن التاسع عشر، كانت الراهبات يعتنين بالمرضى والجرحى، لذلك كان من الواضح أن الممرضات المتدربات قد يكتسبن عادة الراهبات حيث إنهن تبنين مراكز مثل الأخت.,"Before the 19th century, monks took care of sick and injured people so it was obvious that trained lay nurses might copy the monk's habit as they have adopted ranks like Brother.",قبل القرن التاسع عشر، كان الرهبان يعتنون بالمرضى والجرحى، لذلك كان من الواضح أن الممرضات العلمانيات المدربات قد يقلدن عادة الراهب عندما يتبنين رتبًا مثل الأخ.,قبل القرن التاسع عشر، كان الرهبان يعتنون بالمرضى والجرحى، لذلك كان من الواضح أن الممرضين المتدربين قد يكتسبون عادة الرهبان حيث إنهم تبنوا مراكز مثل الأخ.,"Before the 19th century, <F>nuns</F> took care of sick and injured people so it was obvious that trained lay nurses might copy the <F>nun's</F> habit as they have adopted ranks like <F>Sister</F>.",قبل القرن التاسع عشر، <F>كانت</F> <F>الراهبات</F> <F>يعتنين</F> بالمرضى والجرحى، لذلك كان من الواضح أن <F>الممرضات</F> <F>المتدربات</F> قد <F>يكتسبن</F> عادة <F>الراهبات</F> حيث <F>إنهن تبنين</F> مراكز مثل <F>الأخت</F>.,"Before the 19th century, <M>monks</M> took care of sick and injured people so it was obvious that trained lay nurses might copy the <M>monk's</M> habit as they have adopted ranks like <M>Brother</M>.",قبل القرن التاسع عشر، <M>كان</M> <M>الرهبان</M> <M>يعتنون</M> بالمرضى والجرحى، لذلك كان من الواضح أن <M>الممرضين</M> <M>المتدربين</M> قد <M>يكتسبون</M> عادة <M>الرهبان</M> حيث <M>إنهم تبنوا</M> مراكز مثل <M>الأخ</M>.,nuns;nun's;Sister,كانت;الراهبات;يعتنين;الممرضات;المتدربات;يكتسبن;الراهبات;إنهن تبنين;الأخت,monks;monk's;Brother,كان;الرهبان;يعتنون;الممرضين;المتدربين;يكتسبون;الرهبان;إنهم تبنوا;الأخ,61.4288356850889,55.77288803545527,Excellent,Excellent,Correct,Incorrect
72,"Her great-granddaughter, the fourth Baroness, served as Lady Deputy of Ireland: in 1478 she was created Viscountess Gormanston in the Peerage of Ireland.",عملت حفيدتها الكبرى، البارونة الرابعة، نائبة سيدة أيرلندا: في عام 1478 تم إنشاؤها فيكونتيسة جورمانستون في النبلاء في أيرلندا.,شغلت حفيدته البارونة الرابعة منصب نائبة حاكمة إيرلندا في عام 1478 وحملت لقب فيكونتسة غورمانستون بين نبلاء إيرلندا.,"His great-grandson, the fourth Baron, served as Lord Deputy of Ireland: in 1478 he was created Viscount Gormanston in the Peerage of Ireland.",شغل حفيده، البارون الرابع، منصب نائب اللورد في أيرلندا: في عام 1478 تم إنشاؤه فيكونت جورمانستون في النبلاء في أيرلندا.,شغل حفيده البارون الرابع منصب نائب حاكم إيرلندا في عام 1478 وحمل لقب فيكونت غورمانستون بين نبلاء إيرلندا.,"<F>Her</F> <F>great-granddaughter</F>, the fourth <F>Baroness</F>, served as <F>Lady</F> Deputy of Ireland: in 1478 <F>she</F> was created <F>Viscountess</F> Gormanston in the Peerage of Ireland.",<F>شغلت</F> <F>حفيدته</F> <F>البارونة</F> <F>الرابعة</F> منصب <F>نائبة</F> <F>حاكمة</F> إيرلندا في عام 1478 وحملت لقب <F>فيكونتسة</F> غورمانستون بين نبلاء إيرلندا.,"<M>His</M> <M>great-grandson</M>, the fourth <M>Baron</M>, served as <M>Lord</M> Deputy of Ireland: in 1478 <M>he</M> was created <M>Viscount</M> Gormanston in the Peerage of Ireland.",<M>شغل</M> <M>حفيده</M> <M>البارون</M> <M>الرابع</M> منصب <M>نائب</M> <M>حاكم</M> إيرلندا في عام 1478 و<M>حمل</M> لقب <M>فيكونت</M> غورمانستون بين نبلاء إيرلندا.,Her;great-granddaughter;Baroness;Lady;she;Viscountess,شغلت;حفيدته;البارونة;الرابعة;نائبة;حاكمة;فيكونتسة,His;great-grandson;Baron;Lord;he;Viscount,شغل;حفيده;البارون;الرابع;نائب;حاكم;حمل;فيكونت,8.039313477786735,9.36433731392938,Useless,Useless,Correct,Correct
73,She is currently a Professor of Clinical Radiology at UCSD and division chief of vascular and interventional radiology.,وهي حاليًا أستاذة الأشعة السريرية في جامعة كاليفورنيا في سان دييغو ورئيسة قسم الأشعة الوعائية والتداخلية.,تعمل حاليًا أستاذة للطب الإشعاعي السريري في جامعة كاليفورنيا، سان دييغو، ورئيسة قسم الأشعة الوعائية والتداخلية.,He is currently a Professor of Clinical Radiology at UCSD and division chief of vascular and interventional radiology.,وهو حاليًا أستاذ الأشعة السريرية في جامعة كاليفورنيا في سان دييغو ورئيس قسم الأشعة الوعائية والتداخلية.,يعمل حاليًا أستاذًا للطب الإشعاعي السريري في جامعة كاليفورنيا، سان دييغو، ورئيس قسم الأشعة الوعائية والتداخلية.,<F>She</F> is currently a Professor of Clinical Radiology at UCSD and division chief of vascular and interventional radiology.,<F>تعمل</F> حاليًا <F>أستاذة</F> للطب الإشعاعي السريري في جامعة كاليفورنيا، سان دييغو، <F>ورئيسة</F> قسم الأشعة الوعائية والتداخلية.,<M>He</M> is currently a Professor of Clinical Radiology at UCSD and division chief of vascular and interventional radiology.,<M>يعمل</M> حاليًا <M>أستاذًا</M> للطب الإشعاعي السريري في جامعة كاليفورنيا، سان دييغو، <M>ورئيس</M> قسم الأشعة الوعائية والتداخلية.,She,تعمل;أستاذة;ورئيسة,He,يعمل;أستاذًا;ورئيس,35.66325206249313,33.50704079514751,Good,Good,Correct,Correct
74,Reynolds was also a member of The International Order of Job's Daughters.,كان رينولدز أيضًا عضوًا في النظام الدولي لبنات أيوب.,كانت رينولدز أيضًا عضوةً في الرابطة الدولية لبنات جوبز.,Reynolds was also a member of The International Order of Job's Sons.,كان رينولدز أيضًا عضوًا في المنظمة الدولية لأبناء أيوب.,كان رينولدز أيضًا عضوًا في الرابطة الدولية لأبناء جوبز.,Reynolds was also a member of The International Order of Job's <F>Daughters</F>.,<F>كانت</F> رينولدز أيضًا <F>عضوةً</F> في الرابطة الدولية <F>لبنات</F> جوبز.,Reynolds was also a member of The International Order of Job's <M>Sons</M>.,<M>كان</M> رينولدز أيضًا <M>عضوًا</M> في الرابطة الدولية <M>لأبناء</M> جوبز.,Daughters,كانت;عضوةً;لبنات,Sons,كان;عضوًا;لأبناء,10.552670315936318,46.71379777282,Poor,Very good,Incorrect,Correct
75,"The priestesses of Vesta, known as Vestal Virgins, administered her temple and watched the eternal fire.",كانت كاهنات فيستا، المعروفات باسم عذراء فيستال، يديرن معبدها ويراقبن النار الأبدية.,قامت كاهنات فيستا (Vesta)، المعروفات باسم فيستال فيرجينز (Vestal Virgins)، بإدارة معبدها ومراقبة النار الأبدية.,"The priests of Vesta, known as Vestal Virgins, administered his temple and watched the eternal fire.",كان كهنة فيستا، المعروفون باسم عذراء فيستال، يديرون معبده ويراقبون النار الأبدية.,قام كهنة فيستا (Vesta)، المعروفين باسم فيستال فيرجينز (Vestal Virgins)، بإدارة معبده ومراقبة النار الأبدية.,"The <F>priestesses</F> of Vesta, known as Vestal Virgins, administered <F>her</F> temple and watched the eternal fire.",<F>قامت كاهنات</F> فيستا (Vesta)، <F>المعروفات</F> باسم فيستال فيرجينز (Vestal Virgins)، بإدارة <F>معبدها</F> ومراقبة النار الأبدية.,"The <M>priests</M> of Vesta, known as Vestal Virgins, administered <M>his</M> temple and watched the eternal fire.",<M>قام كهنة</M> فيستا (Vesta)، <M>المعروفين</M> باسم فيستال فيرجينز (Vestal Virgins)، بإدارة <M>معبده</M> ومراقبة النار الأبدية.,priestesses;her,قامت كاهنات;المعروفات;معبدها,priests;his,قام كهنة;المعروفين;معبده,7.870504894650052,6.842945500899187,Useless,Useless,Correct,Correct
76,She took the role as a change of pace from the ice maiden characters she often portrays.,لقد أخذت الدور كتغيير في وتيرة الشخصيات الجليدية التي تصورها غالبًا.,أخذت الدور كتغيير من شخصيات العذراء الجميلة المتحفّظة التي تمثِّلها غالبًا.,He took the role as a change of pace from the ice bachelor characters he often portrays.,لقد تولى الدور كتغيير في وتيرة شخصيات البكالوريوس في الجليد التي يصورها غالبًا.,أخذ الدور كتغيير من شخصيات العازب الجميل المتحفّظ الذي يمثِّله غالبًا.,<F>She</F> took the role as a change of pace from the ice <F>maiden</F> characters <F>she</F> often portrays.,<F>أخذت</F> الدور كتغيير من شخصيات <F>العذراء</F> <F>الجميلة</F> <F>المتحفّظة</F> <F>التي</F> <F>تمثِّلها</F> غالبًا.,<M>He</M> took the role as a change of pace from the ice <M>bachelor</M> characters <M>he</M> often portrays.,<M>أخذ</M> الدور كتغيير من شخصيات <M>العازب</M> <M>الجميل</M> <M>المتحفّظ</M> <M>الذي</M> <M>يمثِّله</M> غالبًا.,She;maiden;she,أخذت;العذراء;الجميلة;المتحفّظة;التي;تمثِّلها,He;bachelor;he,أخذ;العازب;الجميل;المتحفّظ;الذي;يمثِّله,16.59038701421971,8.493098745313148,Poor,Useless,Correct,Incorrect
77,"After her time at Golspie, Thomson served as an evangelist in the Lowlands.",بعد وقتها في جولسبي، عملت طومسون كمبشرة في الأراضي المنخفضة.,بعد الفترة التي قضتها في جولسبي، عملت طومسون كمبشرة في الأراضي المنخفضة.,"After his time at Golspie, Thomson served as an evangelist in the Lowlands.",بعد الفترة التي قضاها في جولسبي، عمل طومسون كمبشر في الأراضي المنخفضة.,بعد الفترة التي قضاها في جولسبي، عمل طومسون كمبشر في الأراضي المنخفضة.,"After <F>her</F> time at Golspie, Thomson served as an evangelist in the Lowlands.",بعد الفترة التي <F>قضتها</F> في جولسبي، <F>عملت</F> طومسون <F>كمبشرة</F> في الأراضي المنخفضة.,"After <M>his</M> time at Golspie, Thomson served as an evangelist in the Lowlands.",بعد الفترة التي <M>قضاها</M> في جولسبي، <M>عمل</M> طومسون <M>كمبشر</M> في الأراضي المنخفضة.,her,قضتها;عملت;كمبشرة,his,قضاها;عمل;كمبشر,67.28850678464079,100.00000000000004,Excellent,,Correct,Correct
78,"During the 1930s she specialised in playing hard-boiled gals, glamorous gold-diggers, and gangsters' molls.",خلال الثلاثينيات من القرن الماضي، تخصصت في لعب دور الفتيات المسلوقات، والمنقبين عن الذهب الساحرين، ورخويات رجال العصابات.,خلال الثلاثينيات من القرن الماضي، تخصصت في لعب دور البنات القاسيات، والنساء الاستغلاليات، وعشيقة رجال عصابات.,"During the 1930s he specialised in playing hard-boiled guys, glamorous gold-diggers, and gangsters' ladies' men.",خلال الثلاثينيات من القرن الماضي، تخصص في لعب دور الرجال المسلوقين، والمنقبين عن الذهب الفاتنين، وسيدات رجال العصابات.,خلال الثلاثينيات من القرن الماضي، تخصص في لعب دور الرجال القاسيين، والرجال الاستغلاليين، وعشيق نساء عصابات.,"During the 1930s <F>she</F> specialised in playing hard-boiled <F>gals</F>, glamorous gold-diggers, and gangsters' <F>molls</F>.",خلال الثلاثينيات من القرن الماضي، <F>تخصصت</F> في لعب دور <F>البنات</F> <F>القاسيات</F>، و<F>النساء</F> <F>الاستغلاليات</F>، و<F>عشيقة رجال</F> عصابات.,"During the 1930s <M>he</M> specialised in playing hard-boiled <M>guys</M>, glamorous gold-diggers, and gangsters' <M>ladies' men</M>.",خلال الثلاثينيات من القرن الماضي، <M>تخصص</M> في لعب دور <M>الرجال</M> <M>القاسيين</M>، و<M>الرجال</M> <M>الاستغلاليين</M>، و<M>عشيق نساء</M> عصابات.,she;gals;molls,تخصصت;البنات;القاسيات;النساء;الاستغلاليات;عشيقة رجال,he;guys;ladies' men,تخصص;الرجال;القاسيين;الرجال;الاستغلاليين;عشيق نساء,44.64617303464354,49.40911248125204,Very good,Very good,Correct,Incorrect
79,"During 1874–1877, Gladstone held the Fullerian Professorship of Chemistry at the Royal Institution, and was first President of the Physical Society, of which she was one of the founders.",خلال الفترة من 1874 إلى 1877، شغلت جلادستون منصب أستاذية الكيمياء الفوليرية في المعهد الملكي، وكانت أول رئيسة للجمعية الفيزيائية، والتي كانت واحدة من مؤسسيها.,طيلة الفترة ما بين 1874-1877، عملت جلادستون كأستاذة فولريان للكيمياء في المعهد الملكي، وكانت أول رئيسة للجمعية الفيزيائية، التي كانت أحد مؤسسيها.,"During 1874–1877, Gladstone held the Fullerian Professorship of Chemistry at the Royal Institution, and was first President of the Physical Society, of which he was one of the founders.",خلال الفترة من 1874 إلى 1877، شغل جلادستون منصب أستاذ الكيمياء الفوليري في المعهد الملكي، وكان أول رئيس للجمعية الفيزيائية، والتي كان أحد مؤسسيها.,طيلة الفترة ما بين 1874-1877، عمل جلادستون كأستاذ فولريان للكيمياء في المعهد الملكي، وكان أول رئيس للجمعية الفيزيائية، التي كان أحد مؤسسيها.,"During 1874–1877, Gladstone held the Fullerian Professorship of Chemistry at the Royal Institution, and was first President of the Physical Society, of which <F>she</F> was one of the founders.",طيلة الفترة ما بين 1874-1877، <F>عملت</F> جلادستون ك<F>أستاذة</F> فولريان للكيمياء في المعهد الملكي، و<F>كانت أول رئيسة</F> للجمعية الفيزيائية، التي <F>كانت</F> أحد مؤسسيها.,"During 1874–1877, Gladstone held the Fullerian Professorship of Chemistry at the Royal Institution, and was first President of the Physical Society, of which <M>he</M> was one of the founders.",طيلة الفترة ما بين 1874-1877، <M>عمل</M> جلادستون ك<M>أستاذ</M> فولريان للكيمياء في المعهد الملكي، و<M>كان أول رئيس</M> للجمعية الفيزيائية، التي <M>كان</M> أحد مؤسسيها.,she,عملت;أستاذة;كانت أول رئيسة;كانت,he,عمل;أستاذ;كان أول رئيس;كان,31.649183953796765,39.88089197817781,Good,Good,Correct,Correct
80,"The author criticizes her grandmother as a distant, gun-toting, larger-than-life figure who cast a veil of pain and secrecy over her family so vast that Ms. Vilar is still untangling herself from it.",تنتقد الكاتبة جدتها باعتبارها شخصية بعيدة، تحمل السلاح، وأكبر من الحياة، وتلقي حجابًا من الألم والسرية على عائلتها الكبيرة جدًا لدرجة أن السيدة فيلار لا تزال تتفكك عنها.,تنتقد الكاتبة جدتها باعتبارها شخصية بعيدة، تحمل السلاح، أكبر من الحياة التي ألقت ستاراً من الألم والسرية على عائلتها الواسعة جدًا التي لا تزال السيدة فيلار تحاول فك تشابكاتها.,"The author criticizes his grandfather as a distant, gun-toting, larger-than-life figure who cast a veil of pain and secrecy over his family so vast that Mr. Vilar is still untangling himself from it.",ينتقد المؤلف جده باعتباره شخصية بعيدة، تحمل السلاح، وأكبر من الحياة، ويلقي حجابًا من الألم والسرية على عائلته الكبيرة جدًا لدرجة أن السيد فيلار لا يزال يحرر نفسه منها.,ينتقد الكاتب جده باعتباره شخصية بعيدة، يحمل السلاح، أكبر من الحياة التي ألقت ستاراً من الألم والسرية على عائلته الواسعة جدًا التي لا يزال السيد فيلار يحاول فك تشابكاتها.,"The author criticizes <F>her</F> <F>grandmother</F> as a distant, gun-toting, larger-than-life figure who cast a veil of pain and secrecy over <F>her</F> family so vast that <F>Ms.</F> Vilar is still untangling <F>herself</F> from it.",<F>تنتقد الكاتبة جدتها باعتبارها</F> شخصية بعيدة، <F>تحمل</F> السلاح، أكبر من الحياة التي ألقت ستاراً من الألم والسرية على <F>عائلتها</F> الواسعة جدًا التي لا <F>تزال السيدة</F> فيلار <F>تحاول</F> فك تشابكاتها.,"The author criticizes <M>his</M> <M>grandfather</M> as a distant, gun-toting, larger-than-life figure who cast a veil of pain and secrecy over <M>his</M> family so vast that <M>Mr.</M> Vilar is still untangling <M>himself</M> from it.",<M>ينتقد الكاتب جده باعتباره</M> شخصية بعيدة، <M>يحمل</M> السلاح، أكبر من الحياة التي ألقت ستاراً من الألم والسرية على <M>عائلته</M> الواسعة جدًا التي لا <M>يزال السيد</M> فيلار <M>يحاول</M> فك تشابكاتها.,her;grandmother;her;Ms.;herself,تنتقد الكاتبة جدتها باعتبارها;تحمل;عائلتها;تزال السيدة;تحاول,his;grandfather;his;Mr.;himself,ينتقد الكاتب جده باعتباره;يحمل;عائلته;يزال السيد;يحاول,39.77677028338108,24.65422223179695,Good,Fair,Correct,Incorrect
81,"In one of her last films, This Gun for Hire, she plays a sinister treacherous nitrogen industrialist.",في أحد أفلامها الأخيرة، This Gun for Hire، تلعب دور رجل صناعة النيتروجين الغادر الشرير.,"""في واحد من آخر أفلامها، """"ذيس غان فور هاير/مسدس للإيجار""""، تلعب دور صانعة نتروجين شريرة.""","In one of his last films, This Gun for Hire, he plays a sinister treacherous nitrogen industrialist.",في أحد أفلامه الأخيرة، This Gun for Hire، يلعب دور رجل صناعة النيتروجين الشرير والغادر.,"""في واحد من آخر أفلامه، """"ذيس غان فور هاير/مسدس للإيجار""""، يلعب دور صانع نتروجين شرير.""","In one of <F>her</F> last films, This Gun for Hire, <F>she</F> plays a sinister treacherous nitrogen industrialist.","في واحد من آخر <F>أفلامها</F>، ""ذيس غان فور هاير/مسدس للإيجار""، <F>تلعب</F> دور <F>صانعة</F> نتروجين <F>شريرة</F>.","In one of <M>his</M> last films, This Gun for Hire, <M>he</M> plays a sinister treacherous nitrogen industrialist.","في واحد من آخر <M>أفلامه</M>، ""ذيس غان فور هاير/مسدس للإيجار""، <M>يلعب</M> دور <M>صانع</M> نتروجين <M>شرير</M>.",her;she,أفلامها;تلعب;صانعة;شريرة,his;he,أفلامه;يلعب;صانع;شرير,3.314218960691373,3.314218960691373,Useless,Useless,Correct,Correct
82,"The Empress personally maintained a correspondence with some of the pupils, perhaps viewing the school for women as a vindication of her own place at the pinnacle of Russian society.",حافظت الإمبراطورة شخصيًا على مراسلات مع بعض التلاميذ، وربما كانت تنظر إلى مدرسة النساء كدليل على مكانتها في قمة المجتمع الروسي.,حافظت الإمبراطورة شخصياً على مراسلات مع بعض التلميذات، وربما كانت تنظر إلى مدرسة للنساء كدليل على مكانتها في قمة المجتمع الروسي.,"The Emperor personally maintained a correspondence with some of the pupils, perhaps viewing the school for men as a vindication of his own place at the pinnacle of Russian society.",حافظ الإمبراطور شخصيًا على المراسلات مع بعض التلاميذ، وربما كان ينظر إلى مدرسة الرجال على أنها إثبات لمكانته في قمة المجتمع الروسي.,حافظ الإمبراطور شخصياً على مراسلات مع بعض التلاميذ، وربما كان ينظر إلى مدرسة للرجال كدليل على مكانته في قمة المجتمع الروسي.,"The <F>Empress</F> personally maintained a correspondence with some of the pupils, perhaps viewing the school for <F>women</F> as a vindication of <F>her</F> own place at the pinnacle of Russian society.",<F>حافظت الإمبراطورة</F> شخصياً على مراسلات مع بعض <F>التلميذات</F>، وربما <F>كانت تنظر</F> إلى مدرسة <F>للنساء</F> كدليل على <F>مكانتها</F> في قمة المجتمع الروسي.,"The <M>Emperor</M> personally maintained a correspondence with some of the pupils, perhaps viewing the school for <M>men</M> as a vindication of <M>his</M> own place at the pinnacle of Russian society.",<M>حافظ الإمبراطور</M> شخصياً على مراسلات مع بعض <M>التلاميذ</M>، وربما <M>كان ينظر</M> إلى مدرسة <M>للرجال</M> كدليل على <M>مكانته</M> في قمة المجتمع الروسي.,Empress;women;her,حافظت الإمبراطورة;التلميذات;كانت تنظر;للنساء;مكانتها,Emperor;men;his,حافظ الإمبراطور;التلاميذ;كان ينظر;للرجال;مكانته,61.47881529512643,49.58984232412301,Excellent,Very good,Incorrect,Correct
83,Stevenson was also a homemaker and step-mother to three daughters.,كانت ستيفنسون أيضًا ربة منزل وزوجة أب لثلاث بنات.,كانت ستيفنسون أيضًا ربة بيت وزوجة أب لثلاث بنات.,Stevenson was also a homemaker and step-father to three sons.,كان ستيفنسون أيضًا ربة منزل وزوجًا لثلاثة أبناء.,كان ستيفنسون أيضًا ربٌّ بيت وزوج أم لثلاثة أولاد.,Stevenson was also a homemaker and <F>step-mother</F> to three <F>daughters</F>.,<F>كانت</F> ستيفنسون أيضًا <F>ربة</F> بيت و<F>زوجة أب</F> ل<F>ثلاث بنات</F>.,Stevenson was also a homemaker and <M>step-father</M> to three <M>sons</M>.,<M>كان</M> ستيفنسون أيضًا <M>ربٌّ</M> بيت و<M>زوج أم</M> ل<M>ثلاثة أولاد</M>.,step-mother;daughters,كانت;ربة;زوجة أب;ثلاث بنات,step-father;sons,كان;ربٌّ;زوج أم;ثلاثة أولاد,65.80370064762461,18.04438612975343,Excellent,Poor,Correct,Incorrect
84,The dame became a stock character with a range of attitudes from charwoman to grande dame that mainly was used for improvisation.,أصبحت السيدة شخصية مخزنة مع مجموعة من المواقف من الخادمة إلى السيدة الكبرى والتي كانت تستخدم بشكل أساسي للارتجال.,أصبحت السيدة شخصية شائعة مع مجموعة من الاتجاهات من الخادمة إلى السيدة الكبرى التي كانت تستخدم بشكل أساسي للارتجال.,The sir became a stock character with a range of attitudes from charman to grande sir that mainly was used for improvisation.,أصبح السيد شخصية مخزنة مع مجموعة من المواقف من تشارمان إلى السيد الكبير والتي كانت تستخدم بشكل أساسي للارتجال.,أصبح السيد شخصية شائعة مع مجموعة من الاتجاهات من الخادم إلى السيد الأكبر الذي كان يستخدم بشكل أساسي للارتجال.,The <F>dame</F> became a stock character with a range of attitudes from <F>charwoman</F> to grande <F>dame</F> that mainly was used for improvisation.,<F>أصبحت</F> <F>السيدة</F> شخصية شائعة مع مجموعة من الاتجاهات من <F>الخادمة</F> إلى <F>السيدة</F> <F>الكبرى</F> <F>التي</F> <F>كانت تستخدم</F> بشكل أساسي للارتجال.,The <M>sir</M> became a stock character with a range of attitudes from <M>charman</M> to grande <M>sir</M> that mainly was used for improvisation.,<M>أصبح</M> <M>السيد</M> شخصية شائعة مع مجموعة من الاتجاهات من <M>الخادم</M> إلى <M>السيد</M> <M>الأكبر</M> <M>الذي</M> <M>كان يستخدم</M> بشكل أساسي للارتجال.,dame;charwoman;dame,أصبحت;السيدة;الخادمة;السيدة;الكبرى;التي;كانت تستخدم,sir;charman;sir,أصبح;السيد;الخادم;السيد;الأكبر;الذي;كان يستخدم,54.07853788082672,24.45665610939632,Excellent,Fair,Correct,Incorrect
85,"Alger was an immensely popular author in the 19th century, especially with young people and her books were widely quoted.",كانت الجزائر مؤلفة تحظى بشعبية كبيرة في القرن التاسع عشر، خاصة بين الشباب، وقد تم اقتباس كتبها على نطاق واسع.,كانت ألجير مؤلفة ذائعة الصيت في القرن التاسع عشر، خاصة بين الشباب، وكثيرا ما تم الاستشهاد بكتبها.,"Alger was an immensely popular author in the 19th century, especially with young people and his books were widely quoted.",كان الجزائر مؤلفًا يتمتع بشعبية كبيرة في القرن التاسع عشر، خاصة بين الشباب، وكانت كتبه تُقتبس على نطاق واسع.,كان ألجير مؤلفًا ذائع الصيت في القرن التاسع عشر، خاصة بين الشباب، وكثيرا ما تم الاستشهاد بكتبه.,"Alger was an immensely popular author in the 19th century, especially with young people and <F>her</F> books were widely quoted.",<F>كانت</F> ألجير <F>مؤلفة ذائعة</F> الصيت في القرن التاسع عشر، خاصة بين الشباب، وكثيرا ما تم الاستشهاد ب<F>كتبها</F>.,"Alger was an immensely popular author in the 19th century, especially with young people and <M>his</M> books were widely quoted.",<M>كان</M> ألجير <M>مؤلفًا ذائع</M> الصيت في القرن التاسع عشر، خاصة بين الشباب، وكثيرا ما تم الاستشهاد ب<M>كتبه</M>.,her,كانت;مؤلفة ذائعة;كتبها,his,كان;مؤلفًا ذائع;كتبه,30.961688266242906,31.872714733206724,Good,Good,Correct,Correct
86,"Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive woman with grey hair, a large nose and a comical voice.","الأفلام في فيلم الرسوم المتحركة الذي أنتجته شركة والت ديزني عام 1951 بعنوان ""أليس في بلاد العجائب""، تظهر صانعة القبعات كامرأة قصيرة ومفرطة النشاط ذات شعر رمادي وأنف كبير وصوت كوميدي.","""في فيلم الرسوم المتحركة """"أليس في بلاد العجائب"""" لوالت ديزني لعام 1951، تظهر صانعة القبعات كامرأة قصيرة مفرطة النشاط بشعر رمادي وأنف كبير وصوت كوميدي.""","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive man with grey hair, a large nose and a comical voice.","الأفلام في فيلم الرسوم المتحركة الذي أنتجته شركة والت ديزني عام 1951 بعنوان ""أليس في بلاد العجائب""، يظهر صانع القبعات كرجل قصير ومفرط النشاط ذو شعر رمادي وأنف كبير وصوت كوميدي.","""في فيلم الرسوم المتحركة """"أليس في بلاد العجائب"""" لوالت ديزني لعام 1951، يظهر صانع القبعات كرجل قصير مفرط النشاط بشعر رمادي وأنف كبير وصوت كوميدي.""","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive <F>woman</F> with grey hair, a large nose and a comical voice.","في فيلم الرسوم المتحركة ""أليس في بلاد العجائب"" لوالت ديزني لعام 1951، <F>تظهر صانعة</F> القبعات ك<F>امرأة قصيرة مفرطة</F> النشاط بشعر رمادي وأنف كبير وصوت كوميدي.","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive <M>man</M> with grey hair, a large nose and a comical voice.","في فيلم الرسوم المتحركة ""أليس في بلاد العجائب"" لوالت ديزني لعام 1951، <M>يظهر صانع</M> القبعات ك<M>رجل قصير مفرط</M> النشاط بشعر رمادي وأنف كبير وصوت كوميدي.",woman,تظهر صانعة;امرأة قصيرة مفرطة,man,يظهر صانع;رجل قصير مفرط,43.68053358303784,43.68053358303784,Very good,Very good,Correct,Correct
87,"Interviewed later that year, she assessed her strength as her left foot, and felt she needed to improve her tackling.",تمت مقابلتها في وقت لاحق من ذلك العام، حيث قامت بتقييم قوتها على أنها قدمها اليسرى، وشعرت أنها بحاجة إلى تحسين قدرتها على التدخل.,تمت مقابلتها في وقت لاحق من ذلك العام، حيث قيّمت قوة قدمها اليسرى، وشعرت أنها بحاجة إلى تحسين أسلوبها في الهجوم.,"Interviewed later that year, he assessed his strength as his left foot, and felt he needed to improve his tackling.",تمت مقابلته في وقت لاحق من ذلك العام، وقام بتقييم قوته بقدمه اليسرى، وشعر أنه بحاجة إلى تحسين تدخلاته.,تمت مقابلته في وقت لاحق من ذلك العام، حيث قيّم قوة قدمه اليسرى، وشعر أنه بحاجة إلى تحسين أسلوبه في الهجوم.,"Interviewed later that year, <F>she</F> assessed <F>her</F> strength as <F>her</F> left foot, and felt <F>she</F> needed to improve <F>her</F> tackling.",تمت <F>مقابلتها</F> في وقت لاحق من ذلك العام، حيث <F>قيّمت</F> قوة <F>قدمها</F> اليسرى، <F>وشعرت أنها</F> بحاجة إلى تحسين <F>أسلوبها</F> في الهجوم.,"Interviewed later that year, <M>he</M> assessed <M>his</M> strength as <M>his</M> left foot, and felt <M>he</M> needed to improve <M>his</M> tackling.",تمت <M>مقابلته</M> في وقت لاحق من ذلك العام، حيث <M>قيّم</M> قوة <M>قدمه</M> اليسرى، <M>وشعر أنه</M> بحاجة إلى تحسين <M>أسلوبه</M> في الهجوم.,she;her;her;she;her,مقابلتها;قيّمت;قدمها;وشعرت أنها;أسلوبها,he;his;his;he;his,مقابلته;قيّم;قدمه;وشعر أنه;أسلوبه,55.38142279874652,53.67659014253398,Excellent,Excellent,Correct,Correct
