orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
42,"During the 1930s she specialised in playing hard-boiled gals, glamorous gold-diggers, and gangsters' molls.","Au cours des années 1930, elle s'est spécialisée dans le rôle des filles dures, des chercheurs d'or glamour et des molls de gangsters.","Durant les années 1930, elle s'est spécialisée dans les rôles de filles dures à cuire, de femmes séduisantes et vénales, et de compagnes de gangsters.","During the 1930s he specialised in playing hard-boiled guys, glamorous gold-diggers, and gangsters' ladies' men.","Au cours des années 1930, il se spécialisa dans le rôle des durs à cuire, des chercheurs d'or glamour et des hommes à femmes de gangsters.","Durant les années 1930, il s'est spécialisé dans les rôles de mecs durs à cuire, d'hommes séduisants et vénaux, et de séducteurs de gangsters.","During the 1930s <F>she</F> specialised in playing hard-boiled <F>gals</F>, glamorous gold-diggers, and gangsters' <F>molls</F>.","Durant les années 1930, <F>elle</F> s'est <F>spécialisée</F> dans les rôles de <F>filles dures</F> à cuire, <F>de femmes séduisantes</F> et <F>vénales</F>, et de <F>compagnes</F> de gangsters.","During the 1930s <M>he</M> specialised in playing hard-boiled <M>guys</M>, glamorous gold-diggers, and gangsters' <M>ladies' men</M>.","Durant les années 1930, <M>il</M> s'est <M>spécialisé</M> dans les rôles de <M>mecs durs</M> à cuire, <M>d'hommes séduisants</M> et <M>vénaux</M>, et de <M>séducteurs</M> de gangsters.",she;gals;molls,elle;spécialisée;filles dures;de femmes séduisantes;vénales;compagnes,he;guys;ladies' men,il;spécialisé;mecs durs;d'hommes séduisants;vénaux;séducteurs,26.99736861730612,20.66736214472914,Fair,Fair,Correct,Incorrect
43,There aren't many female actors like her around any more.,Il n’y a plus beaucoup d’actrices comme elle dans le monde.,"Il n'y a plus beaucoup d'actrices comme elle, de nos jours.",There aren't many male actors like him around any more.,Il n’y a plus beaucoup d’acteurs masculins comme lui.,"Il n'y a plus beaucoup d'acteurs comme lui, de nos jours.",There aren't many <F>female</F> actors like <F>her</F> around any more.,"Il n'y a plus beaucoup d'<F>actrices</F> comme <F>elle</F>, de nos jours.",There aren't many <M>male</M> actors like <M>him</M> around any more.,"Il n'y a plus beaucoup d'<M>acteurs</M> comme <M>lui</M>, de nos jours.",female;her,actrices;elle,male;him,acteurs;lui,15.8636093934526,15.8270999899438,Poor,Poor,Correct,Correct
44,It is later revealed that she is pregnant.,Il est révélé plus tard qu'elle est enceinte.,Il est plus tard révélé qu'elle est enceinte.,It is later revealed that he is pregnant.,Il est révélé plus tard qu'il est enceinte.,Il est plus tard révélé qu'il est enceint.,It is later revealed that <F>she</F> is pregnant.,Il est plus tard révélé qu'<F>elle</F> est <F>enceinte</F>.,It is later revealed that <M>he</M> is pregnant.,Il est plus tard révélé qu'<M>il</M> est <M>enceint</M>.,she,elle;enceinte,he,il;enceint,41.53509237206399,17.747405280050266,Very good,Poor,Correct,Incorrect
45,"Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and her slaves with weapons, and that she was then to give information.","Cicéron a noté qu'on pensait qu'il s'agissait d'un coup monté et que le plan était d'attraper Vettius sur le forum avec un poignard et ses esclaves avec des armes, et qu'elle devait ensuite donner des informations.","Cicéron mentionna que l'on croyait à un coup monté et que le plan original était de surprendre Vettius dans le forum en possession d'une dague et ses esclaves avec des armes, pour qu'elle soit ensuite contrainte de donner des informations.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and his slaves with weapons, and that he was then to give information.","Cicéron a noté qu'on pensait qu'il s'agissait d'un coup monté et que le plan était d'attraper Vettius sur le forum avec un poignard et ses esclaves avec des armes, et qu'il devait ensuite donner des informations.","Cicéron mentionna que l'on croyait à un coup monté et que le plan original était de surprendre Vettius dans le forum en possession d'une dague et ses esclaves avec des armes, pour qu'il soit ensuite contraint de donner des informations.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and <F>her</F> slaves with weapons, and that <F>she</F> was then to give information.","Cicéron mentionna que l'on croyait à un coup monté et que le plan original était de surprendre Vettius dans le forum en possession d'une dague et ses esclaves avec des armes, pour qu'<F>elle</F> soit ensuite <F>contrainte</F> de donner des informations.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and <M>his</M> slaves with weapons, and that <M>he</M> was then to give information.","Cicéron mentionna que l'on croyait à un coup monté et que le plan original était de surprendre Vettius dans le forum en possession d'une dague et ses esclaves avec des armes, pour qu'<M>il</M> soit ensuite <M>contraint</M> de donner des informations.",her;she,elle;contrainte,his;he,il;contraint,33.252500594593315,33.252500594593315,Good,Good,Incorrect,Correct
46,"The empress dowager, Seagrave argues, did not crave power but simply acted to balance these influences and protect the Qing dynasty as best she could.","Selon Seagrave, l'impératrice douairière n'avait pas soif de pouvoir, mais a simplement agi pour équilibrer ces influences et protéger la dynastie Qing du mieux qu'elle pouvait.","L'impératrice douairière, affirme Seagrave, n'avait pas soif de pouvoir mais agissait seulement dans le but d'équilibrer ces influences et de protéger la dynastie Qing du mieux qu'elle pouvait.","The emperor dowager, Seagrave argues, did not crave power but simply acted to balance these influences and protect the Qing dynasty as best he could.","Selon Seagrave, l'empereur douairier n'avait pas soif de pouvoir, mais a simplement agi pour équilibrer ces influences et protéger la dynastie Qing du mieux qu'il pouvait.","L'empereur douairier, affirme Seagrave, n'avait pas soif de pouvoir mais agissait seulement dans le but d'équilibrer ces influences et de protéger la dynastie Qing du mieux qu'il pouvait.","The <F>empress</F> dowager, Seagrave argues, did not crave power but simply acted to balance these influences and protect the Qing dynasty as best <F>she</F> could.","L'<F>impératrice douairière</F>, affirme Seagrave, n'avait pas soif de pouvoir mais agissait seulement dans le but d'équilibrer ces influences et de protéger la dynastie Qing du mieux qu'<F>elle</F> pouvait.","The <M>emperor</M> dowager, Seagrave argues, did not crave power but simply acted to balance these influences and protect the Qing dynasty as best <M>he</M> could.","L'<M>empereur douairier</M>, affirme Seagrave, n'avait pas soif de pouvoir mais agissait seulement dans le but d'équilibrer ces influences et de protéger la dynastie Qing du mieux qu'<M>il</M> pouvait.",empress;she,impératrice douairière;elle,emperor;he,empereur douairier;il,44.3429440851298,44.3429440851298,Very good,Very good,Correct,Correct
47,"During that period, the empress was elected from within the House of Habsburg by a small council of nobles called princess-electors.","Durant cette période, l'impératrice était élue au sein de la maison de Habsbourg par un petit conseil de nobles appelés princesses-électrices.","Pendant cette période, l'impératrice fut élue par un petit conseil de nobles appelées les princesses-électrices appartenant à la maison de Habsbourg.","During that period, the emperor was elected from within the House of Habsburg by a small council of nobles called prince-electors.","Durant cette période, l'empereur était élu au sein de la maison des Habsbourg par un petit conseil de nobles appelés princes électeurs.","Pendant cette période, l'empereur fut élu par un petit conseil de nobles appelés les princes-électeurs appartenant à la maison de Habsbourg.","During that period, the <F>empress</F> was elected from within the House of Habsburg by a small council of nobles called <F>princess-electors</F>.","Pendant cette période, l'<F>impératrice</F> fut <F>élue</F> par un petit conseil de nobles <F>appelées</F> les <F>princesses-électrices</F> appartenant à la maison de Habsbourg.","During that period, the <M>emperor</M> was elected from within the House of Habsburg by a small council of nobles called <M>prince-electors</M>.","Pendant cette période, l'<M>empereur</M> fut <M>élu</M> par un petit conseil de nobles <M>appelés</M> les <M>princes-électeurs</M> appartenant à la maison de Habsbourg.",empress;princess-electors,impératrice;élue;appelées;princesses-électrices,emperor;prince-electors,empereur;élu;appelés;princes-électeurs,43.31371630306181,39.082647724858255,Very good,Good,Incorrect,Correct
48,The master sweep was unable to climb into such small spaces herself and employed climbing girls to go up the chimneys to dislodge the soot.,Le maître balayeur n'était pas en mesure de grimper elle-même dans des espaces aussi exigus et employait des grimpeuses pour monter dans les cheminées afin d'en déloger la suie.,La maîtresse ramoneuse ne pouvait pas grimper elle-même dans des espaces si petits et employait des filles pour grimper dans les cheminées et retirer la suie.,The master sweep was unable to climb into such small spaces himself and employed climbing boys to go up the chimneys to dislodge the soot.,Le maître balayeur n'était pas en mesure de grimper lui-même dans des espaces aussi exigus et il employait des grimpeurs pour gravir les cheminées afin d'en déloger la suie.,Le maître ramoneur ne pouvait pas grimper lui-même dans des espaces si petits et employait des garçons pour grimper dans les cheminées et retirer la suie.,The master sweep was unable to climb into such small spaces <F>herself</F> and employed climbing <F>girls</F> to go up the chimneys to dislodge the soot.,<F>La maîtresse ramoneuse</F> ne pouvait pas grimper <F>elle-même</F> dans des espaces si petits et employait des <F>filles</F> pour grimper dans les cheminées et retirer la suie.,The master sweep was unable to climb into such small spaces <M>himself</M> and employed climbing <M>boys</M> to go up the chimneys to dislodge the soot.,<M>Le maître ramoneur</M> ne pouvait pas grimper <M>lui-même</M> dans des espaces si petits et employait des <M>garçons</M> pour grimper dans les cheminées et retirer la suie.,herself;girls,La maîtresse ramoneuse;elle-même;filles,himself;boys,Le maître ramoneur;lui-même;garçons,23.244223633311687,20.76993284885205,Fair,Fair,Incorrect,Correct
49,Camocke later sent a similar letter to Captainess Walton offering her a commission as an admiral of the blue and an English peerage.,Camocke envoya plus tard une lettre similaire à la capitaine Walton lui offrant une commission d'amiral du bleu et une pairie anglaise.,"Camocke envoya plus tard une lettre similaire au capitaine Walton, lui proposant une promotion au rang d'amirale de l'escadre bleue, ainsi qu'une pairie d'Angleterre.",Camocke later sent a similar letter to Captain Walton offering him a commission as an admiral of the blue and an English peerage.,Camocke envoya plus tard une lettre similaire au capitaine Walton lui offrant une commission d'amiral du bleu et une pairie anglaise.,"Camocke envoya plus tard une lettre similaire au capitaine Walton, lui proposant une promotion au rang d'amiral de l'escadre bleue, ainsi qu'une pairie d'Angleterre.",Camocke later sent a similar letter to <F>Captainess</F> Walton offering <F>her</F> a commission as an admiral of the blue and an English peerage.,"Camocke envoya plus tard une lettre similaire au capitaine Walton, lui proposant une promotion au rang d'<F>amirale</F> de l'escadre bleue, ainsi qu'une pairie d'Angleterre.",Camocke later sent a similar letter to <M>Captain</M> Walton offering <M>him</M> a commission as an admiral of the blue and an English peerage.,"Camocke envoya plus tard une lettre similaire au capitaine Walton, lui proposant une promotion au rang d'<M>amiral</M> de l'escadre bleue, ainsi qu'une pairie d'Angleterre.",Captainess;her,amirale,Captain;him,amiral,25.56456575287477,36.292824155343,Fair,Good,Incorrect,Correct
50,"Their form mistress is now Miss Jenks and they no longer have to bear the severeness of the first form mistress, Miss Roberts – who is extremely sarcastic and firm but can be kind when she feels like to, a bit like Mam'zelle, the French teacher that used to teach and is still teaching the girls.","Leur maîtresse d'école est désormais Miss Jenks et ils n'ont plus à supporter la sévérité de la première maîtresse d'école, Miss Roberts – extrêmement sarcastique et ferme mais qui sait se montrer gentille quand elle en a envie, un peu comme Mam'zelle, la française. enseignante qui enseignait et qui enseigne encore aux filles.","Leur professeure principale est désormais madame Jenks, et elles n'ont plus besoin de subir la sévérité de leur ancienne professeure principale, madame Roberts, qui est extrêmement sarcastique et ferme, mais qui peut également être douce quand elle le souhaite, un peu comme Mam'zelle, la professeure de français qui enseignait et enseigne toujours aux filles.","Their form master is now Mister Jenks and they no longer have to bear the severeness of the first form master, Mister Roberts – who is extremely sarcastic and firm but can be kind when he feels like to, a bit like Monsieur, the French teacher that used to teach and is still teaching the boys.","Leur maître de classe est désormais Monsieur Jenks et ils n'ont plus à supporter la sévérité du maître de première année, Monsieur Roberts – extrêmement sarcastique et ferme mais qui sait se montrer gentil quand il en a envie, un peu comme Monsieur, le professeur de français qui J'enseignais et j'enseigne toujours aux garçons.","Leur professeur principal est désormais monsieur Jenks, et ils n'ont plus besoin de subir la sévérité de leur ancien professeur principal, monsieur Roberts, qui est extrêmement sarcastique et ferme, mais qui peut également être doux quand il le souhaite, un peu comme Monsieur, le professeur de français qui enseignait et enseigne toujours aux garçons.","Their form <F>mistress</F> is now <F>Miss</F> Jenks and they no longer have to bear the severeness of the first form <F>mistress</F>, <F>Miss</F> Roberts – who is extremely sarcastic and firm but can be kind when <F>she</F> feels like to, a bit like <F>Mam'zelle</F>, the French teacher that used to teach and is still teaching the <F>girls</F>.","Leur <F>professeure principale</F> est désormais <F>madame</F> Jenks, et <F>elles</F> n'ont plus besoin de subir la sévérité de leur <F>ancienne professeure principale</F>, <F>madame</F> Roberts, qui est extrêmement sarcastique et ferme, mais qui peut également être <F>douce</F> quand <F>elle</F> le souhaite, un peu comme <F>Mam'zelle</F>, <F>la professeure</F> de français qui enseignait et enseigne toujours aux <F>filles</F>.","Their form <M>master</M> is now <M>Mister</M> Jenks and they no longer have to bear the severeness of the first form <M>master</M>, <M>Mister</M> Roberts – who is extremely sarcastic and firm but can be kind when <M>he</M> feels like to, a bit like <M>Monsieur</M>, the French teacher that used to teach and is still teaching the <M>boys</M>.","Leur <M>professeur principal</M> est désormais <M>monsieur</M> Jenks, et <M>ils</M> n'ont plus besoin de subir la sévérité de leur <M>ancien professeur principal</M>, <M>monsieur</M> Roberts, qui est extrêmement sarcastique et ferme, mais qui peut également être <M>doux</M> quand <M>il</M> le souhaite, un peu comme <M>Monsieur</M>, <M>le professeur</M> de français qui enseignait et enseigne toujours aux <M>garçons</M>.",mistress;Miss;mistress;Miss;she;Mam'zelle;girls,professeure principale;madame;elles;ancienne professeure principale;madame;douce;elle;Mam'zelle;la professeure;filles,master;Mister;master;Mister;he;Monsieur;boys,professeur principal;monsieur;ils;ancien professeur principal;monsieur;doux;il;Monsieur;le professeur;garçons,22.699746817042595,32.75834444558835,Fair,Good,Incorrect,Correct
51,She also served as leader of the Liberals in the Council of Europe.,Elle a également été chef des libéraux au Conseil de l'Europe.,Elle fut également la cheffe des Libéraux au Conseil de l'Europe.,He also served as leader of the Liberals in the Council of Europe.,Il a également été chef du parti libéral au Conseil de l'Europe.,Il fut également le chef des Libéraux au Conseil de l'Europe.,<F>She</F> also served as leader of the Liberals in the Council of Europe.,<F>Elle</F> fut également <F>la cheffe</F> des Libéraux au Conseil de l'Europe.,<M>He</M> also served as leader of the Liberals in the Council of Europe.,<M>Il</M> fut également <M>le chef</M> des Libéraux au Conseil de l'Europe.,She,Elle;la cheffe,He,Il;le chef,35.65506208559251,32.523403430389784,Good,Good,Incorrect,Correct
52,"In December 2001, while serving as vice-chairwomen for the Smer-SD party, Flasikova-Benova was formally charged with fraud and embezzlement for allegedly failing to provide former clients Radio Koliba with SK 1.35 million in goods and services she had received money for.","En décembre 2001, alors qu'elle était vice-présidente du parti Smer-SD, Flasikova-Benova a été officiellement accusée de fraude et de détournement de fonds pour avoir prétendument omis de fournir à d'anciens clients de Radio Koliba 1,35 million de SK en biens et services pour lesquels elle avait reçu de l'argent.","En décembre 2001, alors qu'elle était vice-présidente du parti Smer-SD, Flasikova-Benova fut formellement accusée de fraude et de détournements de fonds après n'avoir supposément pas réussi à fournir à ses anciens clients de Radio Koliba 1,35 millions de couronnes slovaques en biens et services pour lesquelles elle avait reçu de l'argent.","In December 2001, while serving as vice-chairman for the Smer-SD party, Flasikova-Benova was formally charged with fraud and embezzlement for allegedly failing to provide former clients Radio Koliba with SK 1.35 million in goods and services he had received money for.","En décembre 2001, alors qu'elle était vice-présidente du parti Smer-SD, Flasikova-Benova a été officiellement accusée de fraude et de détournement de fonds pour avoir prétendument omis de fournir à d'anciens clients de Radio Koliba 1,35 million de SK en biens et services pour lesquels il avait reçu de l'argent.","En décembre 2001, alors qu'il était vice-président du parti Smer-SD, Flasikova-Benova fut formellement accusé de fraude et de détournements de fonds après n'avoir supposément pas réussi à fournir à ses anciens clients de Radio Koliba 1,35 millions de couronnes slovaques en biens et services pour lesquelles il avait reçu de l'argent.","In December 2001, while serving as <F>vice-chairwomen</F> for the Smer-SD party, Flasikova-Benova was formally charged with fraud and embezzlement for allegedly failing to provide former clients Radio Koliba with SK 1.35 million in goods and services <F>she</F> had received money for.","En décembre 2001, alors qu'<F>elle</F> était <F>vice-présidente</F> du parti Smer-SD, Flasikova-Benova fut formellement <F>accusée</F> de fraude et de détournements de fonds après n'avoir supposément pas réussi à fournir à ses anciens clients de Radio Koliba 1,35 millions de couronnes slovaques en biens et services pour lesquelles <F>elle</F> avait reçu de l'argent.","In December 2001, while serving as <M>vice-chairman</M> for the Smer-SD party, Flasikova-Benova was formally charged with fraud and embezzlement for allegedly failing to provide former clients Radio Koliba with SK 1.35 million in goods and services <M>he</M> had received money for.","En décembre 2001, alors qu'<M>il</M> était <M>vice-président</M> du parti Smer-SD, Flasikova-Benova fut formellement <M>accusé</M> de fraude et de détournements de fonds après n'avoir supposément pas réussi à fournir à ses anciens clients de Radio Koliba 1,35 millions de couronnes slovaques en biens et services pour lesquelles <M>il</M> avait reçu de l'argent.",vice-chairwomen;she,elle;vice-présidente;accusée;elle,vice-chairman;he,il;vice-président;accusé;il,51.93489416529988,40.41511929192125,Excellent,Very good,Correct,Incorrect
53,"US troops restored order, wounding four Iraqis in the process, and sacked the town's police chief, replacing her with a local woman elected by tribal elders.","Les troupes américaines ont rétabli l'ordre, blessant quatre Irakiens et limogé le chef de la police de la ville, le remplaçant par une femme locale élue par les anciens de la tribu.","Des troupes américaines ont rétabli l'ordre, ce faisant, blessant quatre Irakiens, et ont limogé la cheffe de la police de la ville, la remplaçant par une femme de la région élue par des anciens de la tribu.","US troops restored order, wounding four Iraqis in the process, and sacked the town's police chief, replacing him with a local man elected by tribal elders.","Les troupes américaines ont rétabli l'ordre, blessant quatre Irakiens et limogé le chef de la police de la ville, le remplaçant par un homme local élu par les anciens de la tribu.","Des troupes américaines ont rétabli l'ordre, ce faisant, blessant quatre Irakiens, et ont limogé le chef de la police de la ville, le remplaçant par un homme de la région élu par des anciens de la tribu.","US troops restored order, wounding four Iraqis in the process, and sacked the town's police chief, replacing <F>her</F> with a local <F>woman</F> elected by tribal elders.","Des troupes américaines ont rétabli l'ordre, ce faisant, blessant quatre Irakiens, et ont limogé <F>la cheffe</F> de la police de la ville, <F>la</F> remplaçant par <F>une femme</F> de la région <F>élue</F> par des anciens de la tribu.","US troops restored order, wounding four Iraqis in the process, and sacked the town's police chief, replacing <M>him</M> with a local <M>man</M> elected by tribal elders.","Des troupes américaines ont rétabli l'ordre, ce faisant, blessant quatre Irakiens, et ont limogé <M>le chef</M> de la police de la ville, <M>le</M> remplaçant par <M>un homme</M> de la région <M>élu</M> par des anciens de la tribu.",her;woman,la cheffe;la;une femme;élue,him;man,le chef;le;un homme;élu,44.76326131213813,59.14126584524648,Very good,Excellent,Incorrect,Correct
54,"She was named governor of Volterra in 1696, where she strenuously exerted herself to improve public morality.","Elle fut nommée gouverneur de Volterra en 1696, où elle s'efforça avec acharnement d'améliorer la moralité publique.","Elle fut nommée gouverneure de Volterra en 1696, où elle travailla ardemment pour améliorer la moralité publique.","He was named governor of Volterra in 1696, where he strenuously exerted himself to improve public morality.","Il fut nommé gouverneur de Volterra en 1696, où il s'efforça avec acharnement d'améliorer la moralité publique.","Il fut nommé gouverneur de Volterra en 1696, où il travailla ardemment pour améliorer la moralité publique.","<F>She</F> was named governor of Volterra in 1696, where <F>she</F> strenuously exerted <F>herself</F> to improve public morality.","<F>Elle</F> fut <F>nommée gouverneure</F> de Volterra en 1696, où <F>elle</F> travailla ardemment pour améliorer la moralité publique.","<M>He</M> was named governor of Volterra in 1696, where <M>he</M> strenuously exerted <M>himself</M> to improve public morality.","<M>Il</M> fut <M>nommé gouverneur</M> de Volterra en 1696, où <M>il</M> travailla ardemment pour améliorer la moralité publique.",She;she;herself,Elle;nommée gouverneure;elle,He;he;himself,Il;nommé gouverneur;il,50.72784644062104,67.49454888262711,Excellent,Excellent,Incorrect,Correct
55,Kellner too well knew how to flatter the baroness's inordinate vanity: the author of the Holy Alliance could be none other than the woman clothed with the sun from the Book of Revelation.,Kellner savait trop bien flatter la vanité démesurée de la baronne : l'auteur de la Sainte-Alliance ne pouvait être autre que la femme vêtue de soleil de l'Apocalypse.,Kellner ne savait que trop bien comment flatter la vanité sans bornes de la baronne : l'auteure de l'Alliance Sacrée ne pouvait être nul autre que la femme enveloppée du soleil dans le Livre de l'Apocalypse.,Kellner too well knew how to flatter the baron's inordinate vanity: the author of the Holy Alliance could be none other than the man clothed with the sun from the Book of Revelation.,Kellner savait trop bien flatter la vanité démesurée du baron : l'auteur de la Sainte-Alliance ne pouvait être autre que l'homme vêtu du soleil de l'Apocalypse.,Kellner ne savait que trop bien comment flatter la vanité sans bornes du baron : l'auteur de l'Alliance Sacrée ne pouvait être nul autre que l'homme enveloppé du soleil dans le Livre de l'Apocalypse.,Kellner too well knew how to flatter the <F>baroness's</F> inordinate vanity: the author of the Holy Alliance could be none other than the <F>woman</F> clothed with the sun from the Book of Revelation.,Kellner ne savait que trop bien comment flatter la vanité sans bornes <F>de la baronne</F> : l'<F>auteure</F> de l'Alliance Sacrée ne pouvait être nul autre que <F>la femme enveloppée</F> du soleil dans le Livre de l'Apocalypse.,Kellner too well knew how to flatter the <M>baron's</M> inordinate vanity: the author of the Holy Alliance could be none other than the <M>man</M> clothed with the sun from the Book of Revelation.,Kellner ne savait que trop bien comment flatter la vanité sans bornes <M>du baron</M> : l'<M>auteur</M> de l'Alliance Sacrée ne pouvait être nul autre que <M>l'homme enveloppé</M> du soleil dans le Livre de l'Apocalypse.,baroness's;woman,de la baronne;auteure;la femme enveloppée,baron's;man,du baron;auteur;l'homme enveloppé,22.21627007539289,23.916302602753085,Fair,Fair,Incorrect,Correct
56,She introduced her niece into the London society where Peters became acquainted with the British way of life as well as with principles of colonization and imperialism.,Elle a introduit sa nièce dans la société londonienne où Peters s'est familiarisé avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,Elle a introduit sa nièce au sein de la société londonienne où Peters s'est familiarisée avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,He introduced his nephew into the London society where Peters became acquainted with the British way of life as well as with principles of colonization and imperialism.,Il introduisit son neveu dans la société londonienne où Peters se familiarisa avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,Il a introduit son neveu au sein de la société londonienne où Peters s'est familiarisé avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,<F>She</F> introduced <F>her</F> <F>niece</F> into the London society where Peters became acquainted with the British way of life as well as with principles of colonization and imperialism.,<F>Elle</F> a introduit <F>sa nièce</F> au sein de la société londonienne où Peters s'est <F>familiarisée</F> avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,<M>He</M> introduced <M>his</M> <M>nephew</M> into the London society where Peters became acquainted with the British way of life as well as with principles of colonization and imperialism.,<M>Il</M> a introduit <M>son neveu</M> au sein de la société londonienne où Peters s'est <M>familiarisé</M> avec le mode de vie britannique ainsi qu'avec les principes de la colonisation et de l'impérialisme.,She;her;niece,Elle;sa nièce;familiarisée,He;his;nephew,Il;son neveu;familiarisé,76.40211005075145,64.7124208911541,Excellent,Excellent,Incorrect,Correct
57,"Lady Luck is the alter-ego of Brenda Banks, a young Irish-American socialite heiress, daughter of a mine-owner.","Lady Luck est l'alter-ego de Brenda Banks, une jeune héritière mondaine irlandaise-américaine, fille d'un propriétaire de mine.","Lady Luck est l'alter-ego de Brenda Banks, une jeune héritière mondaine américaine d'origine irlandaise, fille d'un propriétaire de mine.","Lord Luck is the alter-ego of Brenda Banks, a young Irish-American socialite heir, son of a mine-owner.","Lord Luck est l'alter-ego de Brenda Banks, une jeune héritière mondaine irlandaise-américaine, fils d'un propriétaire de mine.","Lord Luck est l'alter-ego de Brenda Banks, un jeune héritier mondain américain d'origine irlandaise, fils d'un propriétaire de mine.","<F>Lady</F> Luck is the alter-ego of Brenda Banks, a young Irish-American socialite <F>heiress</F>, <F>daughter</F> of a mine-owner.","<F>Lady</F> Luck est l'alter-ego de Brenda Banks, <F>une</F> jeune <F>héritière mondaine américaine</F> d'origine irlandaise, <F>fille</F> d'un propriétaire de mine.","<M>Lord</M> Luck is the alter-ego of Brenda Banks, a young Irish-American socialite <M>heir</M>, <M>son</M> of a mine-owner.","<M>Lord</M> Luck est l'alter-ego de Brenda Banks, <M>un</M> jeune <M>héritier mondain américain</M> d'origine irlandaise, <M>fils</M> d'un propriétaire de mine.",Lady;heiress;daughter,Lady;une;héritière mondaine américaine;fille,Lord;heir;son,Lord;un;héritier mondain américain;fils,77.62535144898031,58.69740862506178,Excellent,Excellent,Correct,Incorrect
58,"The band's image was radical in the just barely integrated Macon: A lot of the white folk around here did not approve of them long-haired girl, or of them always having a black gal with them, said Hudson.","L'image du groupe était radicale dans un Macon à peine intégré : beaucoup de Blancs d'ici n'approuvaient pas ces filles aux cheveux longs, ni le fait qu'ils aient toujours une fille noire avec eux, a déclaré Hudson.","L'image du groupe détonnait à Macon, une ville qui commençait à peine à intégrer : beaucoup de Blancs du coin n'approuvait pas ces filles aux cheveux longs ou le fait qu'elles étaient toujours accompagnées d'une fille noire, a dit Hudson.","The band's image was radical in the just barely integrated Macon: A lot of the white folk around here did not approve of them long-haired boys, or of them always having a black guy with them, said Hudson.","L'image du groupe était radicale dans un Macon à peine intégré : beaucoup de Blancs d'ici n'approuvaient pas ces garçons aux cheveux longs, ni le fait qu'ils aient toujours un noir avec eux, a déclaré Hudson.","L'image du groupe détonnait à Macon, une ville qui commençait à peine à intégrer : beaucoup de Blancs du coin n'approuvait pas ces garçons aux cheveux longs ou le fait qu'ils étaient toujours accompagnés d'un mec noir, a dit Hudson.","The band's image was radical in the just barely integrated Macon: A lot of the white folk around here did not approve of them long-haired <F>girl</F>, or of them always having a black <F>gal</F> with them, said Hudson.","L'image du groupe détonnait à Macon, une ville qui commençait à peine à intégrer : beaucoup de Blancs du coin n'approuvait pas ces <F>filles</F> aux cheveux longs ou le fait qu'<F>elles</F> étaient toujours <F>accompagnées</F> d'<F>une fille noire</F>, a dit Hudson.","The band's image was radical in the just barely integrated Macon: A lot of the white folk around here did not approve of them long-haired <M>boys</M>, or of them always having a black <M>guy</M> with them, said Hudson.","L'image du groupe détonnait à Macon, une ville qui commençait à peine à intégrer : beaucoup de Blancs du coin n'approuvait pas ces <M>garçons</M> aux cheveux longs ou le fait qu'<M>ils</M> étaient toujours <M>accompagnés</M> d'<M>un mec noir</M>, a dit Hudson.",girl;gal,filles;elles;accompagnées;une fille noire,boys;guy,garçons;ils;accompagnés;un mec noir,24.87732602348895,25.44910510896541,Fair,Fair,Incorrect,Correct
