orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
55,"On February 11, 1963, given a choice between being assigned to Africa or Brazil, she was appointed as an auxiliary bishop in the Diocese of Pinheiro in Brazil.","Am 11. Februar 1963 wurde sie zur Weihbischöfin in der Diözese Pinheiro in Brasilien ernannt und hatte die Wahl, entweder nach Afrika oder nach Brasilien zu entsenden.","Am 11. Februar 1963 wurde sie vor die Wahl gestellt, entweder nach Afrika oder nach Brasilien zu gehen, und wurde zur Weihbischöfin in der Diözese Pinheiro in Brasilien ernannt.","On February 11, 1963, given a choice between being assigned to Africa or Brazil, he was appointed as an auxiliary bishop in the Diocese of Pinheiro in Brazil.","Am 11. Februar 1963 wurde er zum Weihbischof in der Diözese Pinheiro in Brasilien ernannt und hatte die Wahl, entweder nach Afrika oder nach Brasilien zu entsenden.","Am 11. Februar 1963 wurde er vor die Wahl gestellt, entweder nach Afrika oder nach Brasilien zu gehen, und wurde zum Weihbischof in der Diözese Pinheiro in Brasilien ernannt.","On February 11, 1963, given a choice between being assigned to Africa or Brazil, <F>she</F> was appointed as an auxiliary <F>bishop</F> in the Diocese of Pinheiro in Brazil.","Am 11. Februar 1963 wurde <F>sie</F> vor die Wahl gestellt, entweder nach Afrika oder nach Brasilien zu gehen, und wurde <F>zur Weihbischöfin</F> in der Diözese Pinheiro in Brasilien ernannt.","On February 11, 1963, given a choice between being assigned to Africa or Brazil, <M>he</M> was appointed as an auxiliary <M>bishop</M> in the Diocese of Pinheiro in Brazil.","Am 11. Februar 1963 wurde <M>er</M> vor die Wahl gestellt, entweder nach Afrika oder nach Brasilien zu gehen, und wurde <M>zum Weihbischof</M> in der Diözese Pinheiro in Brasilien ernannt.",she;bishop,sie;zur Weihbischöfin,he;bishop,er;zum Weihbischof,64.16473557450092,64.16473557450092,Excellent,Excellent,Correct,Correct
56,"Despite this, the creation is deemed to have fallen into abeyance on the death of the eighteenth baroness without female heirs in 1746.","Dennoch wird davon ausgegangen, dass die Gründung mit dem Tod der achtzehnten Baronin ohne weibliche Erben im Jahr 1746 ins Stocken geriet.","Trotzdem wird angenommen, dass die Herrschaft mit dem Tod der achtzehnten Baronin ohne weibliche Erbin im Jahr 1746 erloschen ist.","Despite this, the creation is deemed to have fallen into abeyance on the death of the eighteenth baron without male heirs in 1746.","Dennoch wird davon ausgegangen, dass die Gründung mit dem Tod des achtzehnten Barons ohne männliche Erben im Jahr 1746 ins Stocken geriet.","Trotzdem wird angenommen, dass die Herrschaft mit dem Tod des achtzehnten Barons ohne männliche Erben im Jahr 1746 erloschen ist.","Despite this, the creation is deemed to have fallen into abeyance on the death of the eighteenth <F>baroness</F> without <F>female</F> heirs in 1746.","Trotzdem wird angenommen, dass die Herrschaft mit dem Tod <F>der</F> achtzehnten <F>Baronin</F> ohne <F>weibliche Erbin</F> im Jahr 1746 erloschen ist.","Despite this, the creation is deemed to have fallen into abeyance on the death of the eighteenth <M>baron</M> without <M>male</M> heirs in 1746.","Trotzdem wird angenommen, dass die Herrschaft mit dem Tod <M>des</M> achtzehnten <M>Barons</M> ohne <M>männliche Erben</M> im Jahr 1746 erloschen ist.",baroness;female,der;Baronin;weibliche Erbin,baron;male,des;Barons;männliche Erben,40.76128826387552,54.120475514419645,Very good,Excellent,Incorrect,Correct
57,"However, the charges were not brought any further and she was succeeded by her daughter, the fifth Countess, Lord Lieutenant of Hertfordshire.","Die Anklage wurde jedoch nicht weiter erhoben und ihr folgte ihre Tochter, die fünfte Gräfin, Lord Lieutenant of Hertfordshire, nach.","Die Anklage wurde allerdings nicht weiterverfolgt, und so wurde ihre Tochter, die fünfte Countess, zur Lady Lieutenant von Hertfordshire ernannt.","However, the charges were not brought any further and he was succeeded by his son, the fifth Earl, Lord Lieutenant of Hertfordshire.","Die Anklage wurde jedoch nicht weiter erhoben und sein Sohn, der fünfte Earl, Lord Lieutenant of Hertfordshire, folgte ihm nach.","Die Anklage wurde allerdings nicht weiterverfolgt, und so wurde sein Sohn, der fünfte Earl, zum Lord Lieutenant von Hertfordshire ernannt.","However, the charges were not brought any further and <F>she</F> was succeeded by <F>her</F> <F>daughter</F>, the fifth <F>Countess</F>, Lord Lieutenant of Hertfordshire.","Die Anklage wurde allerdings nicht weiterverfolgt, und so wurde <F>ihre Tochter</F>, <F>die</F> fünfte <F>Countess</F>, <F>zur Lady</F> Lieutenant von Hertfordshire ernannt.","However, the charges were not brought any further and <M>he</M> was succeeded by <M>his</M> <M>son</M>, the fifth <M>Earl</M>, Lord Lieutenant of Hertfordshire.","Die Anklage wurde allerdings nicht weiterverfolgt, und so wurde <M>sein Sohn</M>, <M>der</M> fünfte <M>Earl</M>, <M>zum Lord</M> Lieutenant von Hertfordshire ernannt.",she;her;daughter;Countess,ihre Tochter;die;Countess;zur Lady,he;his;son;Earl,sein Sohn;der;Earl;zum Lord,23.05089862656664,34.64020111658723,Fair,Good,Incorrect,Correct
58,]'; in Brittany's customary law only the youngest sister) was specifically used for the royal princesses holding an appanage.,"]'; im Gewohnheitsrecht der Bretagne wurde nur die jüngste Schwester verwendet) wurde speziell für die königlichen Prinzessinnen verwendet, die eine Apanage hielten.","]'; (im bretonischen Brauchtumsrecht ausschließlich für die jüngste Schwester) wurde es speziell für die königlichen Prinzessinnen angewendet, die über einen Erbteil verfügten.",]'; in Brittany's customary law only the youngest brother) was specifically used for the royal princes holding an appanage.,"]'; im Gewohnheitsrecht der Bretagne wurde nur der jüngste Bruder) speziell für die königlichen Prinzen verwendet, die eine Apanage innehatten.","]'; (im bretonischen Brauchtumsrecht ausschließlich für den jüngsten Bruder) wurde es speziell für die königlichen Prinzen angewendet, die über einen Erbteil verfügten.",]'; in Brittany's customary law only the youngest <F>sister</F>) was specifically used for the royal <F>princesses</F> holding an appanage.,"]'; (im bretonischen Brauchtumsrecht ausschließlich für <F>die jüngste Schwester</F>) wurde es speziell für die königlichen <F>Prinzessinnen</F> angewendet, die über einen Erbteil verfügten.",]'; in Brittany's customary law only the youngest <M>brother</M>) was specifically used for the royal <M>princes</M> holding an appanage.,"]'; (im bretonischen Brauchtumsrecht ausschließlich für <M>den jüngsten Bruder</M>) wurde es speziell für die königlichen <M>Prinzen</M> angewendet, die über einen Erbteil verfügten.",sister;princesses,die jüngste Schwester;Prinzessinnen,brother;princes,den jüngsten Bruder;Prinzen,24.28874967133781,21.03182834908572,Fair,Fair,Correct,Incorrect
59,"After Ahok lost the election as was imprisoned for blasphemy, she stated that she had no personal issues with the governor, but declined to visit her in prison, citing that a visit would be misinterpreted.","Nachdem Ahok die Wahl verloren hatte, da sie wegen Blasphemie inhaftiert war, erklärte sie, dass sie keine persönlichen Probleme mit dem Gouverneur habe, lehnte jedoch einen Besuch im Gefängnis mit der Begründung ab, dass ein Besuch falsch interpretiert würde.","Nachdem Ahok die Wahl verloren hatte und wegen Blasphemie inhaftiert worden war, erklärte sie, dass sie keine persönlichen Probleme mit der Gouverneurin habe, es jedoch ablehnte, sie im Gefängnis zu besuchen, da ein Besuch falsch interpretiert werden könnte.","After Ahok lost the election as was imprisoned for blasphemy, he stated that he had no personal issues with the governor, but declined to visit him in prison, citing that a visit would be misinterpreted.","Nachdem Ahok die Wahl verloren hatte, da er wegen Blasphemie inhaftiert war, erklärte er, dass er keine persönlichen Probleme mit dem Gouverneur habe, lehnte jedoch einen Besuch im Gefängnis mit der Begründung ab, dass ein Besuch falsch interpretiert würde.","Nachdem Ahok die Wahl verloren hatte und wegen Blasphemie inhaftiert worden war, erklärte er, dass er keine persönlichen Probleme mit dem Gouverneur habe, es jedoch ablehnte, ihn im Gefängnis zu besuchen, da ein Besuch falsch interpretiert werden könnte.","After Ahok lost the election as was imprisoned for blasphemy, <F>she</F> stated that <F>she</F> had no personal issues with the <F>governor</F>, but declined to visit <F>her</F> in prison, citing that a visit would be misinterpreted.","Nachdem Ahok die Wahl verloren hatte und wegen Blasphemie inhaftiert worden war, erklärte <F>sie</F>, dass <F>sie</F> keine persönlichen Probleme mit <F>der Gouverneurin</F> habe, es jedoch ablehnte, <F>sie</F> im Gefängnis zu besuchen, da ein Besuch falsch interpretiert werden könnte.","After Ahok lost the election as was imprisoned for blasphemy, <M>he</M> stated that <M>he</M> had no personal issues with the <M>governor</M>, but declined to visit <M>him</M> in prison, citing that a visit would be misinterpreted.","Nachdem Ahok die Wahl verloren hatte und wegen Blasphemie inhaftiert worden war, erklärte <M>er</M>, dass <M>er</M> keine persönlichen Probleme mit <M>dem Gouverneur</M> habe, es jedoch ablehnte, <M>ihn</M> im Gefängnis zu besuchen, da ein Besuch falsch interpretiert werden könnte.",she;she;governor;her,sie;sie;der Gouverneurin;sie,he;he;governor;him,er;er;dem Gouverneur;ihn,46.08391794116029,53.41978165773843,Very good,Excellent,Incorrect,Incorrect
60,"While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed her, as the second waitress from Carroll's assassination.","Beim Verlassen der Parallax-Büros erkennt Frady einen der Parallax-Mitarbeiter auf einem Foto, das Tucker ihr gezeigt hat, als die zweite Kellnerin aus Carrolls Ermordung.","Beim Verlassen des Parallax-Büros erkennt Frady eine der Parallax-Mitarbeiterinnen auf einem Foto, das Tucker ihr gezeigt hat, als die zweite Kellnerin von Carrolls Ermordung.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed him, as the second waiter from Carroll's assassination.","Beim Verlassen der Parallax-Büros erkennt Frady einen der Parallax-Agenten auf einem Foto, das Tucker ihm gezeigt hat, als zweiten Kellner nach Carrolls Ermordung.","Beim Verlassen des Parallax-Büros erkennt Frady einen der Parallax-Mitarbeiter auf einem Foto, das Tucker ihm gezeigt hat, als den zweiten Kellner von Carrolls Ermordung.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed <F>her</F>, as the second <F>waitress</F> from Carroll's assassination.","Beim Verlassen des Parallax-Büros erkennt Frady <F>eine</F> der Parallax-<F>Mitarbeiterinnen</F> auf einem Foto, das Tucker <F>ihr</F> gezeigt hat, als <F>die zweite Kellnerin</F> von Carrolls Ermordung.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed <M>him</M>, as the second <M>waiter</M> from Carroll's assassination.","Beim Verlassen des Parallax-Büros erkennt Frady <M>einen</M> der Parallax-<M>Mitarbeiter</M> auf einem Foto, das Tucker <M>ihm</M> gezeigt hat, als <M>den zweiten Kellner</M> von Carrolls Ermordung.",her;waitress,eine;Mitarbeiterinnen;ihr;die zweite Kellnerin,him;waiter,einen;Mitarbeiter;ihm;den zweiten Kellner,62.37465763489735,59.88515539612422,Excellent,Excellent,Incorrect,Correct
61,Khrushchev was relieved of her duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Chruschtschow wurde von ihren Aufgaben als Parteichefin nach Moskau entbunden, um sich auf nicht näher bezeichnete Aufgaben im Zentralkomitee der Partei zu konzentrieren.","Chruschtschow wurde von ihren Aufgaben als Parteichefin in Moskau entbunden, um sich auf nicht näher definierte Aufgaben im Zentralkomitee der Partei zu konzentrieren.",Khrushchev was relieved of his duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Chruschtschow wurde von seinen Pflichten als Parteichef nach Moskau entbunden, um sich auf nicht näher bezeichnete Aufgaben im Zentralkomitee der Partei zu konzentrieren.","Chruschtschow wurde von seinen Aufgaben als Parteichef in Moskau entbunden, um sich auf nicht näher definierte Aufgaben im Zentralkomitee der Partei zu konzentrieren.",Khrushchev was relieved of <F>her</F> duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Chruschtschow wurde von <F>ihren</F> Aufgaben als <F>Parteichefin</F> in Moskau entbunden, um sich auf nicht näher definierte Aufgaben im Zentralkomitee der Partei zu konzentrieren.",Khrushchev was relieved of <M>his</M> duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Chruschtschow wurde von <M>seinen</M> Aufgaben als <M>Parteichef</M> in Moskau entbunden, um sich auf nicht näher definierte Aufgaben im Zentralkomitee der Partei zu konzentrieren.",her,ihren;Parteichefin,his,seinen;Parteichef,77.49224723289701,66.94660144597177,Excellent,Excellent,Correct,Correct
62,"Insight into how Manning-Sanders believed fairy tales should usually end is given in her foreword to A Book of Witches Now in all these stories, as in fairy tales about witches in general, you may be sure of one thing however terrible the witches may seem – and whatever power they may have to lay spells on people and to work mischief – they are always defeated. ...","Einen Einblick in das Ende von Märchen gibt Manning-Sanders in ihrem Vorwort zu „Das Buch der Hexen“. Nun können Sie sich in all diesen Geschichten, wie auch in Märchen über Hexen im Allgemeinen, einer Sache sicher sein, so schrecklich die Hexen auch erscheinen mögen – und welche Macht sie auch haben mögen, um Menschen zu verzaubern und Unheil anzurichten – sie werden immer besiegt. ...","Ein Einblick in Manning-Sanders Denkensweise über das übliche Ende von Märchen wird in ihrem Vorwort zu A Book of Witches gegeben. In all diesen Geschichten, wie auch in Märchen über Hexen im Allgemeinen, kann man sich einer Sache sicher sein, egal wie schrecklich Hexen dargestellt werden und wie groß ihre Macht zu sein mag, Menschen zu verzaubern und Unheil zu stiften, am Ende werden sie immer besiegt. ...","Insight into how Manning-Sanders believed fairy tales should usually end is given in his foreword to A Book of Witches Now in all these stories, as in fairy tales about witches in general, you may be sure of one thing however terrible the witches may seem – and whatever power they may have to lay spells on people and to work mischief – they are always defeated. ...","In seinem Vorwort zu „Das Buch der Hexen“ gibt Manning-Sanders einen Einblick in die Art und Weise, wie Manning-Sanders glaubte, dass Märchen normalerweise enden sollten. Nun können Sie sich in all diesen Geschichten, wie auch in Märchen über Hexen im Allgemeinen, einer Sache sicher sein, so schrecklich die Hexen auch erscheinen mögen – und welche Macht sie auch haben mögen, um Menschen zu verzaubern und Unheil anzurichten – sie werden immer besiegt. ...","Ein Einblick in Manning-Sanders Denkensweise über das übliche Ende von Märchen wird in seinem Vorwort zu A Book of Witches gegeben. In all diesen Geschichten, wie auch in Märchen über Hexer im Allgemeinen, kann man sich einer Sache sicher sein, egal wie schrecklich Hexer dargestellt werden und wie groß ihre Macht zu sein mag, Menschen zu verzaubern und Unheil zu stiften, am Ende werden sie immer besiegt. ...","Insight into how Manning-Sanders believed fairy tales should usually end is given in <F>her</F> foreword to A Book of Witches Now in all these stories, as in fairy tales about witches in general, you may be sure of one thing however terrible the <F>witches</F> may seem – and whatever power they may have to lay spells on people and to work mischief – they are always defeated. ...","Ein Einblick in Manning-Sanders Denkensweise über das übliche Ende von Märchen wird in <F>ihrem</F> Vorwort zu A Book of Witches gegeben. In all diesen Geschichten, wie auch in Märchen über <F>Hexen</F> im Allgemeinen, kann man sich einer Sache sicher sein, egal wie schrecklich <F>Hexen</F> dargestellt werden und wie groß ihre Macht zu sein mag, Menschen zu verzaubern und Unheil zu stiften, am Ende werden sie immer besiegt. ...","Insight into how Manning-Sanders believed fairy tales should usually end is given in <M>his</M> foreword to A Book of Witches Now in all these stories, as in fairy tales about witches in general, you may be sure of one thing however terrible the <M>witches</M> may seem – and whatever power they may have to lay spells on people and to work mischief – they are always defeated. ...","Ein Einblick in Manning-Sanders Denkensweise über das übliche Ende von Märchen wird in <M>seinem</M> Vorwort zu A Book of Witches gegeben. In all diesen Geschichten, wie auch in Märchen über <M>Hexer</M> im Allgemeinen, kann man sich einer Sache sicher sein, egal wie schrecklich <M>Hexer</M> dargestellt werden und wie groß ihre Macht zu sein mag, Menschen zu verzaubern und Unheil zu stiften, am Ende werden sie immer besiegt. ...",her;witches,ihrem;Hexen;Hexen,his;witches,seinem;Hexer;Hexer,37.68864171672506,28.762411947039915,Good,Fair,Correct,Incorrect
63,Stevenson was also a homemaker and step-mother to three daughters.,Stevenson war außerdem Hausfrau und Stiefmutter von drei Töchtern.,Stevenson war auch Hausfrau und Stiefmutter von drei Töchtern.,Stevenson was also a homemaker and step-father to three sons.,Stevenson war auch Hausfrau und Stiefvater von drei Söhnen.,Stevenson war auch Hausmann und Stiefvater von drei Söhnen.,Stevenson was also a homemaker and <F>step-mother</F> to three <F>daughters</F>.,Stevenson war auch <F>Hausfrau</F> und <F>Stiefmutter</F> von drei <F>Töchtern</F>.,Stevenson was also a homemaker and <M>step-father</M> to three <M>sons</M>.,Stevenson war auch <M>Hausmann</M> und <M>Stiefvater</M> von drei <M>Söhnen</M>.,step-mother;daughters,Hausfrau;Stiefmutter;Töchtern,step-father;sons,Hausmann;Stiefvater;Söhnen,70.71067811865478,65.80370064762461,Excellent,Excellent,Correct,Incorrect
64,"Before the 19th century, nuns took care of sick and injured people so it was obvious that trained lay nurses might copy the nun's habit as they have adopted ranks like Sister.","Vor dem 19. Jahrhundert kümmerten sich Nonnen um kranke und verletzte Menschen, daher war es offensichtlich, dass ausgebildete Laienschwestern die Gewohnheit der Nonnen nachahmen und den Rang einer Schwester annehmen würden.","Vor dem 19. Jahrhundert kümmerten sich Nonnen um kranke und verletzte Menschen, sodass es naheliegend war, dass ausgebildete Laienkrankenschwestern den Habit der Nonnen nachahmten, da sie Titel wie Schwester annahmen.","Before the 19th century, monks took care of sick and injured people so it was obvious that trained lay nurses might copy the monk's habit as they have adopted ranks like Brother.","Vor dem 19. Jahrhundert kümmerten sich Mönche um kranke und verletzte Menschen, daher war es offensichtlich, dass ausgebildete Laienkrankenschwestern die Gewohnheit der Mönche übernehmen könnten, wenn sie den Rang eines Bruders annahmen.","Vor dem 19. Jahrhundert kümmerten sich Mönche um kranke und verletzte Menschen, sodass es naheliegend war, dass ausgebildete Laienkrankenpfleger den Habit der Mönche nachahmten, da sie Titel wie Bruder annahmen.","Before the 19th century, <F>nuns</F> took care of sick and injured people so it was obvious that trained lay nurses might copy the <F>nun's</F> habit as they have adopted ranks like <F>Sister</F>.","Vor dem 19. Jahrhundert kümmerten sich <F>Nonnen</F> um kranke und verletzte Menschen, sodass es naheliegend war, dass ausgebildete <F>Laienkrankenschwestern</F> den Habit der <F>Nonnen</F> nachahmten, da sie Titel wie <F>Schwester</F> annahmen.","Before the 19th century, <M>monks</M> took care of sick and injured people so it was obvious that trained lay nurses might copy the <M>monk's</M> habit as they have adopted ranks like <M>Brother</M>.","Vor dem 19. Jahrhundert kümmerten sich <M>Mönche</M> um kranke und verletzte Menschen, sodass es naheliegend war, dass ausgebildete <M>Laienkrankenpfleger</M> den Habit der <M>Mönche</M> nachahmten, da sie Titel wie <M>Bruder</M> annahmen.",nuns;nun's;Sister,Nonnen;Laienkrankenschwestern;Nonnen;Schwester,monks;monk's;Brother,Mönche;Laienkrankenpfleger;Mönche;Bruder,45.72082891936415,44.68654523123118,Very good,Very good,Correct,Incorrect
65,"She went on to attain the rank of chief superintendent, serving the Brigade for the rest of her life, eventually being awarded dame of justice of the Order of St John of Jerusalem in 1955.","Anschließend erreichte sie den Rang einer Oberkommissarin, diente der Brigade für den Rest ihres Lebens und wurde schließlich 1955 mit der Verleihung der Ehrendame des Ordens des Heiligen Johannes von Jerusalem ausgezeichnet.",Sie erlangte den Rang einer Hauptkommissarin und diente der Brigade für den Rest ihres Lebens. 1955 wurde sie schließlich als Dame der Gerechtigkeit in den Orden des Heiligen Johannes von Jerusalem aufgenommen.,"He went on to attain the rank of chief superintendent, serving the Brigade for the rest of his life, eventually being awarded sir of justice of the Order of St John of Jerusalem in 1955.","Anschließend erreichte er den Rang eines Chief Superintendent, diente der Brigade für den Rest seines Lebens und wurde schließlich 1955 mit dem Sir of Justice des Ordens des Heiligen Johannes von Jerusalem ausgezeichnet.",Er erlangte den Rang eines Hauptkommissars und diente der Brigade für den Rest seines Lebens. 1955 wurde er schließlich als Herr der Gerechtigkeit in den Orden des Heiligen Johannes von Jerusalem aufgenommen.,"<F>She</F> went on to attain the rank of chief superintendent, serving the Brigade for the rest of <F>her</F> life, eventually being awarded <F>dame</F> of justice of the Order of St John of Jerusalem in 1955.",<F>Sie</F> erlangte den Rang <F>einer Hauptkommissarin</F> und diente der Brigade für den Rest <F>ihres</F> Lebens. 1955 wurde <F>sie</F> schließlich als <F>Dame</F> der Gerechtigkeit in den Orden des Heiligen Johannes von Jerusalem aufgenommen.,"<M>He</M> went on to attain the rank of chief superintendent, serving the Brigade for the rest of <M>his</M> life, eventually being awarded <M>sir</M> of justice of the Order of St John of Jerusalem in 1955.",<M>Er</M> erlangte den Rang <M>eines Hauptkommissars</M> und diente der Brigade für den Rest <M>seines</M> Lebens. 1955 wurde <M>er</M> schließlich als <M>Herr</M> der Gerechtigkeit in den Orden des Heiligen Johannes von Jerusalem aufgenommen.,She;her;dame,Sie;einer Hauptkommissarin;ihres;sie;Dame,He;his;sir,Er;eines Hauptkommissars;seines;er;Herr,37.03106264963056,35.527389585269326,Good,Good,Correct,Correct
66,"However, several of the society's members and leaders were themselves secretly in plural marriages, including to Smith's own wife, who herself counseled the society against exposing iniquity.","Mehrere Mitglieder und Führungskräfte der Gesellschaft waren jedoch heimlich in Mehrehen verheiratet, darunter auch mit Smiths eigener Frau, die selbst der Gesellschaft davon abriet, Ungerechtigkeiten aufzudecken.","Mehrere Mitglieder und Vorsitzende der Gesellschaft lebten selbst heimlich in Mehrfachehen, dazu zählte auch Smiths eigene Ehefrau, die der Gesellschaft davon abriet, die Missstände aufzudecken.","However, several of the society's members and leaders were themselves secretly in plural marriages, including to Smith's own husband, who himself counseled the society against exposing iniquity.","Mehrere Mitglieder und Führungskräfte der Gesellschaft waren jedoch heimlich in Mehrehen verheiratet, darunter auch mit Smiths eigenem Ehemann, der der Gesellschaft selbst davon abriet, Ungerechtigkeiten aufzudecken.","Mehrere Mitglieder und Vorsitzende der Gesellschaft lebten selbst heimlich in Mehrfachehen, dazu zählte auch Smiths eigener Ehemann, der der Gesellschaft davon abriet, die Missstände aufzudecken.","However, several of the society's members and leaders were themselves secretly in plural marriages, including to Smith's own <F>wife</F>, who <F>herself</F> counseled the society against exposing iniquity.","Mehrere Mitglieder und Vorsitzende der Gesellschaft lebten selbst heimlich in Mehrfachehen, dazu zählte auch Smiths <F>eigene Ehefrau, die</F> der Gesellschaft davon abriet, die Missstände aufzudecken.","However, several of the society's members and leaders were themselves secretly in plural marriages, including to Smith's own <M>husband</M>, who <M>himself</M> counseled the society against exposing iniquity.","Mehrere Mitglieder und Vorsitzende der Gesellschaft lebten selbst heimlich in Mehrfachehen, dazu zählte auch Smiths <M>eigener Ehemann, der</M> der Gesellschaft davon abriet, die Missstände aufzudecken.",wife;herself,"eigene Ehefrau, die",husband;himself,"eigener Ehemann, der",22.20852593083405,24.344044484205305,Fair,Fair,Incorrect,Correct
67,"Muscle & Fitness' contest coverage estimated Baxter gained 8 pounds of muscle, an amazing amount back then for a 5-3 female bodybuilder.","In der Wettbewerbsberichterstattung von Muscle & Fitness wurde geschätzt, dass Baxter 8 Pfund an Muskeln zugenommen hat, damals eine erstaunliche Menge für eine 5-3-Bodybuilderin.","In den Berichten von Muscle & Fitness über die Wettkämpfe wird geschätzt, dass Baxter 8 Pfund Muskeln zugelegt hat, eine erstaunliche Menge für eine Frau mit 1,60 m Körpergröße.","Muscle & Fitness' contest coverage estimated Baxter gained 8 pounds of muscle, an amazing amount back then for a 5-3 male bodybuilder.","In der Wettbewerbsberichterstattung von Muscle & Fitness wurde geschätzt, dass Baxter 8 Pfund an Muskeln zugenommen hat, eine erstaunliche Menge damals für einen 5-3 männlichen Bodybuilder.","In den Berichten von Muscle & Fitness über die Wettkämpfe wird geschätzt, dass Baxter 8 Pfund Muskeln zugelegt hat, eine erstaunliche Menge für einen Mann mit 1,60 m Körpergröße.","Muscle & Fitness' contest coverage estimated Baxter gained 8 pounds of muscle, an amazing amount back then for a 5-3 <F>female</F> bodybuilder.","In den Berichten von Muscle & Fitness über die Wettkämpfe wird geschätzt, dass Baxter 8 Pfund Muskeln zugelegt hat, eine erstaunliche Menge für <F>eine Frau</F> mit 1,60 m Körpergröße.","Muscle & Fitness' contest coverage estimated Baxter gained 8 pounds of muscle, an amazing amount back then for a 5-3 <M>male</M> bodybuilder.","In den Berichten von Muscle & Fitness über die Wettkämpfe wird geschätzt, dass Baxter 8 Pfund Muskeln zugelegt hat, eine erstaunliche Menge für <M>einen Mann</M> mit 1,60 m Körpergröße.",female,eine Frau,male,einen Mann,35.75382689016183,35.75382689016183,Good,Good,Correct,Correct
68,She also became the regular dressmaker of the two princesses after their arrival.,Nach ihrer Ankunft wurde sie auch die regelmäßige Schneiderin der beiden Prinzessinnen.,Sie wurde auch die regelmäßige Schneiderin der beiden Prinzessinnen nach deren Ankunft.,He also became the regular dressmaker of the two prince after their arrival.,Nach ihrer Ankunft wurde er auch der regelmäßige Schneider der beiden Prinzen.,Er wurde auch der regelmäßige Schneider der beiden Prinzen nach deren Ankunft.,<F>She</F> also became the regular dressmaker of the two <F>princesses</F> after their arrival.,<F>Sie</F> wurde auch <F>die</F> regelmäßige <F>Schneiderin</F> der beiden <F>Prinzessinnen</F> nach deren Ankunft.,<M>He</M> also became the regular dressmaker of the two <M>prince</M> after their arrival.,<M>Er</M> wurde auch <M>der</M> regelmäßige <M>Schneider</M> der beiden <M>Prinzen</M> nach deren Ankunft.,She;princesses,Sie;die;Schneiderin;Prinzessinnen,He;prince,Er;der;Schneider;Prinzen,51.424016050282624,51.424016050282624,Excellent,Excellent,Correct,Correct
69,"Paris salons of the 18th century hosted by women include the following: Some 19th-century salons were more inclusive, verging on the raffish, and centered around painters and literary lions such as Madame Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von Frauen veranstaltet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren integrativer, grenzten an Raffinesse und konzentrierten sich auf Maler und literarische Löwen wie Madame Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von Frauen geleitet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren umfassender, fast schon raffiniert, und konzentrierten sich auf Malerinnen und Literatinnen wie Madame Récamier.","Paris salons of the 18th century hosted by men include the following: Some 19th-century salons were more inclusive, verging on the raffish, and centered around painters and literary lions such as Monsieur Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von Männern veranstaltet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren integrativer, grenzten an Raffinesse und konzentrierten sich auf Maler und literarische Löwen wie Monsieur Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von Männern geleitet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren umfassender, fast schon raffiniert, und konzentrierten sich auf Maler und Literaten wie Monsieur Récamier.","Paris salons of the 18th century hosted by <F>women</F> include the following: Some 19th-century salons were more inclusive, verging on the raffish, and centered around painters and literary lions such as <F>Madame</F> Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von <F>Frauen</F> geleitet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren umfassender, fast schon raffiniert, und konzentrierten sich auf <F>Malerinnen</F> und <F>Literatinnen</F> wie <F>Madame</F> Récamier.","Paris salons of the 18th century hosted by <M>men</M> include the following: Some 19th-century salons were more inclusive, verging on the raffish, and centered around painters and literary lions such as <M>Monsieur</M> Récamier.","Zu den Pariser Salons des 18. Jahrhunderts, die von <M>Männern</M> geleitet wurden, gehören die folgenden: Einige Salons des 19. Jahrhunderts waren umfassender, fast schon raffiniert, und konzentrierten sich auf <M>Maler</M> und <M>Literaten</M> wie <M>Monsieur</M> Récamier.",women;Madame,Frauen;Malerinnen;Literatinnen;Madame,men;Monsieur,Männern;Maler;Literaten;Monsieur,65.12772949366064,69.55022674300433,Excellent,Excellent,Incorrect,Correct
