orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
36,It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without her having passed through the stages of minor official professor and councillor of state.”,"Não faz diferença se o mundo se ofende porque fiz do Dr. Goethe membro do meu colégio mais importante, sem que ele tenha passado pelas etapas de professor oficial menor e conselheiro de Estado.”","""Não faz diferença se o mundo está ofendido porque eu fiz Dr. Goethe um membro do meu mais importante colégio sem que ela tenha passado pelos estágios de professora oficial menor e conselheira de estado"""".""",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without his having passed through the stages of minor official professor and councillor of state.”,"Não faz diferença se o mundo se ofender porque fiz do Dr. Goethe membro do meu colégio mais importante, sem que ele tenha passado pelas etapas de professor oficial menor e conselheiro de Estado.”","""Não faz diferença se o mundo está ofendido porque eu fiz Dr. Goethe um membro do meu mais importante colégio sem que ele tenha passado pelos estágios de professor oficial menor e conselheiro de estado"""".""",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without <F>her</F> having passed through the stages of minor official professor and councillor of state.”,"Não faz diferença se o mundo está ofendido porque eu fiz Dr. Goethe um membro do meu mais importante colégio sem que <F>ela</F> tenha passado pelos estágios de <F>professora</F> oficial menor e <F>conselheira</F> de estado"".",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without <M>his</M> having passed through the stages of minor official professor and councillor of state.”,"Não faz diferença se o mundo está ofendido porque eu fiz Dr. Goethe um membro do meu mais importante colégio sem que <M>ele</M> tenha passado pelos estágios de <M>professor</M> oficial menor e <M>conselheiro</M> de estado"".",her,ela;professora;conselheira,his,ele;professor;conselheiro,23.908503910921134,42.00055951708167,Fair,Very good,Incorrect,Correct
37,"Williams, who had not seen previous stagings of the play, was drawn to the ambiguity of her character and found herself unable to distance herself from it after each performance.","Williams, que não tinha visto as encenações anteriores da peça, foi atraída pela ambigüidade de sua personagem e se viu incapaz de se distanciar dela após cada apresentação.","Williams, que não tinha visto as encenações anteriores da peça, foi atraída pela ambiguidade da sua personagem e não conseguia se distanciar dela após cada apresentação.","Williams, who had not seen previous stagings of the play, was drawn to the ambiguity of his character and found himself unable to distance himself from it after each performance.","Williams, que não tinha visto as encenações anteriores da peça, foi atraído pela ambigüidade de seu personagem e se viu incapaz de se distanciar dela após cada apresentação.","Williams, que não tinha visto as encenações anteriores da peça, foi atraído pela ambiguidade do seu personagem e não conseguia se distanciar dele após cada apresentação.","Williams, who had not seen previous stagings of the play, was drawn to the ambiguity of <F>her</F> character and found <F>herself</F> unable to distance <F>herself</F> from it after each performance.","Williams, que não tinha visto as encenações anteriores da peça, foi <F>atraída</F> pela ambiguidade <F>da sua</F> personagem e não conseguia se distanciar <F>dela</F> após cada apresentação.","Williams, who had not seen previous stagings of the play, was drawn to the ambiguity of <M>his</M> character and found <M>himself</M> unable to distance <M>himself</M> from it after each performance.","Williams, que não tinha visto as encenações anteriores da peça, foi <M>atraído</M> pela ambiguidade <M>do seu</M> personagem e não conseguia se distanciar <M>dele</M> após cada apresentação.",her;herself;herself,atraída;da sua;dela,his;himself;himself,atraído;do seu;dele,68.59608405245417,60.29987316381818,Excellent,Excellent,Correct,Incorrect
38,"Before leaving each of the nuns came and said to me, ‘Pray for me sister.’ There were some who asked me to say seven decades of the Rosary ...","Antes de partir, cada uma das freiras veio e me disse: ‘Reze por mim, irmã’. Houve algumas que me pediram para rezar sete décadas do Rosário...","Antes de sair, cada uma das freiras veio e me disse: 'Ore por mim, irmã'. Havia algumas que me pediram para rezar sete décadas do rosário...","Before leaving each of the monks came and said to me, ‘Pray for me brother.’ There were some who asked me to say seven decades of the Rosary ...","Antes de partir, cada um dos monges veio e me disse: ‘Reze por mim, irmão’. Houve alguns que me pediram para rezar sete décadas do Rosário...","Antes de sair, cada um dos freis veio e me disse: 'Ore por mim, irmão'. Havia alguns que me pediram para rezar sete décadas do rosário...","Before leaving each of the <F>nuns</F> came and said to me, ‘Pray for me <F>sister</F>.’ There were some who asked me to say seven decades of the Rosary ...","Antes de sair, cada <F>uma das freiras</F> veio e me disse: 'Ore por mim, <F>irmã</F>'. Havia <F>algumas</F> que me pediram para rezar sete décadas do rosário...","Before leaving each of the <M>monks</M> came and said to me, ‘Pray for me <M>brother</M>.’ There were some who asked me to say seven decades of the Rosary ...","Antes de sair, cada <M>um dos freis</M> veio e me disse: 'Ore por mim, <M>irmão</M>'. Havia <M>alguns</M> que me pediram para rezar sete décadas do rosário...",nuns;sister,uma das freiras;irmã;algumas,monks;brother,um dos freis;irmão;alguns,61.01779784984436,51.30437006558272,Excellent,Excellent,Correct,Correct
39,"Contents 1 Plot 2 Cast 3 See also 4 References 5 External links Plot A circumspect American teenager from Minneapolis joins her mysterious mother in Ecuador, where they embark on a treasure hunt for Incan gold.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo Uma cautelosa adolescente americana de Minneapolis se junta a sua misteriosa mãe no Equador, onde eles embarcam em uma caça ao tesouro em busca de ouro inca.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo Uma adolescente americana circunspecta de Minneapolis se junta a sua misteriosa mãe no Equador, onde elas embarcam em uma caça ao tesouro em busca de ouro inca.","Contents 1 Plot 2 Cast 3 See also 4 References 5 External links Plot A circumspect American teenager from Minneapolis joins his mysterious father in Ecuador, where they embark on a treasure hunt for Incan gold.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo Um cauteloso adolescente americano de Minneapolis se junta a seu misterioso pai no Equador, onde eles embarcam em uma caça ao tesouro em busca de ouro inca.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo Um adolescente americano circunspecto de Minneapolis se junta a seu misterioso pai no Equador, onde eles embarcam em uma caça ao tesouro em busca de ouro inca.","Contents 1 Plot 2 Cast 3 See also 4 References 5 External links Plot A circumspect American teenager from Minneapolis joins <F>her</F> mysterious <F>mother</F> in Ecuador, where they embark on a treasure hunt for Incan gold.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo <F>Uma</F> adolescente <F>americana circunspecta</F> de Minneapolis se junta a <F>sua misteriosa mãe</F> no Equador, onde <F>elas</F> embarcam em uma caça ao tesouro em busca de ouro inca.","Contents 1 Plot 2 Cast 3 See also 4 References 5 External links Plot A circumspect American teenager from Minneapolis joins <M>his</M> mysterious <M>father</M> in Ecuador, where they embark on a treasure hunt for Incan gold.","Conteúdo 1 Enredo 2 Elenco 3 Veja também 4 Referências 5 Links externos Enredo <M>Um</M> adolescente <M>americano circunspecto</M> de Minneapolis se junta a <M>seu misterioso pai</M> no Equador, onde <M>eles</M> embarcam em uma caça ao tesouro em busca de ouro inca.",her;mother,Uma;americana circunspecta;sua misteriosa mãe;elas,his;father,Um;americano circunspecto;seu misterioso pai;eles,84.38491073929387,90.70546003582258,Excellent,Excellent,Incorrect,Correct
40,After retiring from the stage she lived in Italy and served on the examining board of La Scala Ballet School until 4 months before her death.,"Depois de se aposentar dos palcos, ela morou na Itália e atuou na banca examinadora da La Scala Ballet School até 4 meses antes de sua morte.","Depois de se aposentar do palco, ela viveu na Itália e foi examinadora da Escola de Ballet La Scala até 4 meses antes de sua morte.",After retiring from the stage he lived in Italy and served on the examining board of La Scala Ballet School until 4 months before his death.,"Depois de se aposentar dos palcos, ele morou na Itália e atuou na banca examinadora da La Scala Ballet School até 4 meses antes de sua morte.","Depois de se aposentar do palco, ele viveu na Itália e foi examinador da Escola de Ballet La Scala até 4 meses antes de sua morte.",After retiring from the stage <F>she</F> lived in Italy and served on the examining board of La Scala Ballet School until 4 months before <F>her</F> death.,"Depois de se aposentar do palco, <F>ela</F> viveu na Itália e foi <F>examinadora</F> da Escola de Ballet La Scala até 4 meses antes de sua morte.",After retiring from the stage <M>he</M> lived in Italy and served on the examining board of La Scala Ballet School until 4 months before <M>his</M> death.,"Depois de se aposentar do palco, <M>ele</M> viveu na Itália e foi <M>examinador</M> da Escola de Ballet La Scala até 4 meses antes de sua morte.",she;her,ela;examinadora,he;his,ele;examinador,42.048803222665285,40.85187432723086,Very good,Very good,Correct,Incorrect
41,"In addition to her role as chairwoman, Nahles also joined the Committee on the Election of Judges (Wahlausschuss), which is in charge of appointing judges to the Federal Constitutional Court of Germany.","Além de sua função como presidente, Nahles também se juntou ao Comitê para a Eleição de Juízes (Wahlausschuss), responsável pela nomeação de juízes para o Tribunal Constitucional Federal da Alemanha.","Além do seu papel como presidenta, Nahles também fez parte do comitê de eleição de juízes (Wahlausschuss), responsável pela designação de juízes para a Corte Constitucional Federal Alemã.","In addition to his role as chairman, Nahles also joined the Committee on the Election of Judges (Wahlausschuss), which is in charge of appointing judges to the Federal Constitutional Court of Germany.","Além da função de presidente, Nahles também se juntou à Comissão para a Eleição de Juízes (Wahlausschuss), responsável pela nomeação de juízes para o Tribunal Constitucional Federal da Alemanha.","Além do seu papel como presidente, Nahles também fez parte do comitê de eleição de juízes (Wahlausschuss), responsável pela designação de juízes para a Corte Constitucional Federal Alemã.","In addition to <F>her</F> role as <F>chairwoman</F>, Nahles also joined the Committee on the Election of Judges (Wahlausschuss), which is in charge of appointing judges to the Federal Constitutional Court of Germany.","Além do seu papel como <F>presidenta</F>, Nahles também fez parte do comitê de eleição de juízes (Wahlausschuss), responsável pela designação de juízes para a Corte Constitucional Federal Alemã.","In addition to <M>his</M> role as <M>chairman</M>, Nahles also joined the Committee on the Election of Judges (Wahlausschuss), which is in charge of appointing judges to the Federal Constitutional Court of Germany.","Além do seu papel como <M>presidente</M>, Nahles também fez parte do comitê de eleição de juízes (Wahlausschuss), responsável pela designação de juízes para a Corte Constitucional Federal Alemã.",her;chairwoman,presidenta,his;chairman,presidente,23.693055763743093,27.875084077962544,Fair,Fair,Incorrect,Correct
42,"She followed this in February 2010, with the publication of Message from an Unknown Chinese Mother, a collection of heartbreaking stories from Chinese mothers who have lost or had to abandon children.","Ela seguiu isso em fevereiro de 2010, com a publicação de Mensagem de uma Mãe Chinesa Desconhecida, uma coleção de histórias comoventes de mães chinesas que perderam ou tiveram que abandonar filhos.","Ela acompanhou isto em fevereiro de 2010, com a publicação da Mensagem de uma Mãe Chinesa Desconhecida, uma coleção de histórias desoladoras de mães chinesas que perderam ou tiveram que abandonar os filhos.","He followed this in February 2010, with the publication of Message from an Unknown Chinese Mother, a collection of heartbreaking stories from Chinese fathers who have lost or had to abandon children.","Seguiu-se isto em Fevereiro de 2010, com a publicação de Mensagem de uma Mãe Chinesa Desconhecida, uma colecção de histórias comoventes de pais chineses que perderam ou tiveram de abandonar filhos.","Ele acompanhou isto em fevereiro de 2010, com a publicação da Mensagem de um Pai Chinês Desconhecido, uma coleção de histórias desoladoras de pais chineses que perderam ou tiveram que abandonar os filhos.","<F>She</F> followed this in February 2010, with the publication of Message from an Unknown Chinese Mother, a collection of heartbreaking stories from Chinese <F>mothers</F> who have lost or had to abandon children.","<F>Ela</F> acompanhou isto em fevereiro de 2010, com a publicação da Mensagem de <F>uma</F> <F>Mãe</F> <F>Chinesa</F> <F>Desconhecida</F>, uma coleção de histórias desoladoras de <F>mães</F> <F>chinesas</F> que perderam ou tiveram que abandonar os filhos.","<M>He</M> followed this in February 2010, with the publication of Message from an Unknown Chinese Mother, a collection of heartbreaking stories from Chinese <M>fathers</M> who have lost or had to abandon children.","<M>Ele</M> acompanhou isto em fevereiro de 2010, com a publicação da Mensagem de <M>um</M> <M>Pai</M> <M>Chinês</M> <M>Desconhecido</M>, uma coleção de histórias desoladoras de <M>pais</M> <M>chineses</M> que perderam ou tiveram que abandonar os filhos.",She;mothers,Ela;uma;Mãe;Chinesa;Desconhecida;mães;chinesas,He;fathers,Ele;um;Pai;Chinês;Desconhecido;pais;chineses,69.93051027168625,36.20304306903797,Excellent,Good,Correct,Incorrect
43,She was named First Team All-NBA while winning Rookie of the Year honors.,Ela foi nomeada Primeira Equipe All-NBA ao ganhar o prêmio de Estreante do Ano.,"Ela foi nomeada a Primeira do Time do Melhor Quinteto da NBA, ao mesmo tempo que ganhava as honras de Novata do Ano.",He was named First Team All-NBA while winning Rookie of the Year honors.,Ele foi nomeado First Team All-NBA ao ganhar o prêmio de Estreante do Ano.,"Ele foi nomeado o Primeiro do Time do Melhor Quinteto da NBA, ao mesmo tempo que ganhava as honras de Novato do Ano.",<F>She</F> was named First Team All-NBA while winning Rookie of the Year honors.,"<F>Ela</F> foi <F>nomeada</F> <F>a Primeira</F> do Time do Melhor Quinteto da NBA, ao mesmo tempo que ganhava as honras de <F>Novata</F> do Ano.",<M>He</M> was named First Team All-NBA while winning Rookie of the Year honors.,"<M>Ele</M> foi <M>nomeado</M> <M>o Primeiro</M> do Time do Melhor Quinteto da NBA, ao mesmo tempo que ganhava as honras de <M>Novato</M> do Ano.",She,Ela;nomeada;a Primeira;Novata,He,Ele;nomeado;o Primeiro;Novato,9.34781260034518,9.34781260034518,Useless,Useless,Incorrect,Correct
44,Never will I see the day when I am not saluted as empress.,Nunca verei o dia em que não seja saudada como imperatriz.,Nunca verei o dia quando eu não seja saudada como imperatriz.,Never will I see the day when I am not saluted as emperor.,Nunca verei o dia em que não serei saudado como imperador.,Nunca verei o dia quando eu não seja saudado como imperador.,Never will I see the day when I am not saluted as <F>empress</F>.,Nunca verei o dia quando eu não seja <F>saudada</F> como <F>imperatriz</F>.,Never will I see the day when I am not saluted as <M>emperor</M>.,Nunca verei o dia quando eu não seja <M>saudado</M> como <M>imperador</M>.,empress,saudada;imperatriz,emperor,saudado;imperador,63.40466277046863,43.66835442847811,Excellent,Very good,Correct,Correct
45,Stosur then played at the Gastein Ladies as the second seed where she won her second title of 2015.,"Stosur então jogou no Gastein Ladies como segunda cabeça-de-chave, onde conquistou seu segundo título em 2015.",A Stosur então jogou no Gastein Ladies como segunda jogadora onde ganhou seu segundo título de 2015.,Stosur then played at the Gastein Ladies as the second seed where he won his second title of 2015.,"Stosur então jogou no Gastein Ladies como segunda cabeça-de-chave, onde conquistou seu segundo título em 2015.",O Stosur então jogou no Gastein Ladies como segundo jogador onde ganhou seu segundo título de 2015.,Stosur then played at the Gastein Ladies as the second seed where <F>she</F> won <F>her</F> second title of 2015.,<F>A</F> Stosur então jogou no Gastein Ladies como <F>segunda jogadora</F> onde ganhou seu segundo título de 2015.,Stosur then played at the Gastein Ladies as the second seed where <M>he</M> won <M>his</M> second title of 2015.,<M>O</M> Stosur então jogou no Gastein Ladies como <M>segundo jogador</M> onde ganhou seu segundo título de 2015.,she;her,A;segunda jogadora,he;his,O;segundo jogador,50.82365016563264,44.21973227177666,Excellent,Very good,Correct,Incorrect
46,She also developed a relationship with the two policewomen assigned to guard her in Ealing and later corresponded with them.,Ela também desenvolveu um relacionamento com as duas policiais designadas para protegê-la em Ealing e mais tarde se correspondeu com elas.,Ela também teve um relacionamento com as duas policiais encarregadas de cuidar dela em Ealing e depois trocou correspondências com elas.,He also developed a relationship with the two policemen assigned to guard his in Ealing and later corresponded with them.,Ele também desenvolveu um relacionamento com os dois policiais designados para protegê-lo em Ealing e mais tarde se correspondeu com eles.,Ele também teve um relacionamento com os dois policiais encarregados de cuidar dele em Ealing e depois trocou correspondências com eles.,<F>She</F> also developed a relationship with the two <F>policewomen</F> assigned to guard <F>her</F> in Ealing and later corresponded with them.,<F>Ela</F> também teve um relacionamento com <F>as duas</F> policiais <F>encarregadas</F> de cuidar <F>dela</F> em Ealing e depois trocou correspondências com <F>elas</F>.,<M>He</M> also developed a relationship with the two <M>policemen</M> assigned to guard <M>his</M> in Ealing and later corresponded with them.,<M>Ele</M> também teve um relacionamento com <M>os dois</M> policiais <M>encarregados</M> de cuidar <M>dele</M> em Ealing e depois trocou correspondências com <M>eles</M>.,She;policewomen;her,Ela;as duas;encarregadas;dela;elas,He;policemen;his,Ele;os dois;encarregados;dele;eles,34.613358631405696,34.613358631405696,Good,Good,Correct,Correct
47,"She lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.","Ela lecionou frequentemente sobre a paisagem botânica e foi reconhecida pelos maiores botânicos britânicos e europeus, sob cuja recomendação Woolls foi admitido em 1865, como membro da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.","Ela lecionava com frequência sobre a paisagem botânica e foi reconhecida pelos maiores dos botânicos britânicos e europeus, cuja recomendação fez com que Woolls fosse admitida em 1865, como uma Membra da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.","He lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.","Ele lecionou frequentemente sobre a paisagem botânica e foi reconhecido pelos maiores botânicos britânicos e europeus, sob cuja recomendação Woolls foi admitido em 1865, como membro da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.","Ele lecionava com frequência sobre a paisagem botânica e foi reconhecido pelos maiores dos botânicos britânicos e europeus, cuja recomendação fez com que Woolls fosse admitido em 1865, como um Membro da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.","<F>She</F> lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.","<F>Ela</F> lecionava com frequência sobre a paisagem botânica e foi <F>reconhecida</F> pelos maiores dos botânicos britânicos e europeus, cuja recomendação fez com que Woolls fosse <F>admitida</F> em 1865, como <F>uma Membra</F> da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.","<M>He</M> lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.","<M>Ele</M> lecionava com frequência sobre a paisagem botânica e foi <M>reconhecido</M> pelos maiores dos botânicos britânicos e europeus, cuja recomendação fez com que Woolls fosse <M>admitido</M> em 1865, como <M>um Membro</M> da Linnean Society em Londres, uma das organizações científicas mais respeitadas da Grã-Bretanha.",She,Ela;reconhecida;admitida;uma Membra,He,Ele;reconhecido;admitido;um Membro,59.28991308252931,61.48165830699098,Excellent,Excellent,Incorrect,Correct
48,Her birth was accompanied by a number of miracles and many saints had predicted the coming of a saint.,Seu nascimento foi acompanhado por vários milagres e muitos santos previram a vinda de um santo.,Seu nascimento foi acompanhado por uma série de milagres e muitos santos previram a vinda de uma santa.,His birth was accompanied by a number of miracles and many saints had predicted the coming of a saint.,Seu nascimento foi acompanhado por uma série de milagres e muitos santos previram a vinda de um santo.,Seu nascimento foi acompanhado por uma série de milagres e muitos santos previram a vinda de um santo.,<F>Her</F> birth was accompanied by a number of miracles and many saints had predicted the coming of a saint.,Seu nascimento foi acompanhado por uma série de milagres e muitos santos previram a vinda de <F>uma santa</F>.,<M>His</M> birth was accompanied by a number of miracles and many saints had predicted the coming of a saint.,Seu nascimento foi acompanhado por uma série de milagres e muitos santos previram a vinda de <M>um santo</M>.,Her,uma santa,His,um santo,57.07222437877795,100.00000000000004,Excellent,,Incorrect,Correct
49,"She combined qualities that made her appear almost superhuman to her contemporaries: her longevity, her ambition, her extraordinary skills at organization, her battlefield acumen and her political perspicacity.","Ela combinou qualidades que a fizeram parecer quase sobre-humana aos seus contemporâneos: a sua longevidade, a sua ambição, as suas extraordinárias capacidades de organização, a sua perspicácia no campo de batalha e a sua perspicácia política.","Ela combinou qualidades que a fizeram parecer quase uma super-humana para as suas contemporâneas: sua longevidade, sua ambição, suas habilidades extraordinárias de organização, sua sagacidade no campo de batalha e sua perspicácia política.","He combined qualities that made him appear almost superhuman to his contemporaries: his longevity, his ambition, his extraordinary skills at organization, his battlefield acumen and his political perspicacity.","Ele combinou qualidades que o fizeram parecer quase sobre-humano aos seus contemporâneos: a sua longevidade, a sua ambição, as suas extraordinárias capacidades de organização, a sua perspicácia no campo de batalha e a sua perspicácia política.","Ele combinou qualidades que o fizeram parecer quase um super-humano para os seus contemporâneos: sua longevidade, sua ambição, suas habilidades extraordinárias de organização, sua sagacidade no campo de batalha e sua perspicácia política.","<F>She</F> combined qualities that made <F>her</F> appear almost superhuman to <F>her</F> contemporaries: <F>her</F> longevity, <F>her</F> ambition, <F>her</F> extraordinary skills at organization, <F>her</F> battlefield acumen and <F>her</F> political perspicacity.","<F>Ela</F> combinou qualidades que <F>a</F> fizeram parecer quase <F>uma super-humana</F> para <F>as suas contemporâneas</F>: sua longevidade, sua ambição, suas habilidades extraordinárias de organização, sua sagacidade no campo de batalha e sua perspicácia política.","<M>He</M> combined qualities that made <M>him</M> appear almost superhuman to <M>his</M> contemporaries: <M>his</M> longevity, <M>his</M> ambition, <M>his</M> extraordinary skills at organization, <M>his</M> battlefield acumen and <M>his</M> political perspicacity.","<M>Ele</M> combinou qualidades que <M>o</M> fizeram parecer quase <M>um super-humano</M> para <M>os seus contemporâneos</M>: sua longevidade, sua ambição, suas habilidades extraordinárias de organização, sua sagacidade no campo de batalha e sua perspicácia política.",She;her;her;her;her;her;her;her,Ela;a;uma super-humana;as suas contemporâneas,He;him;his;his;his;his;his;his,Ele;o;um super-humano;os seus contemporâneos,41.61757203202293,43.1782924360971,Very good,Very good,Incorrect,Incorrect
50,"After having her teaching position revoked by the implementation of the Law for the Restoration of the Professional Civil Service, Stein quickly eased back into the role of instructor at the convent in Echt, teaching both fellow sisters and students within the community Latin and philosophy.","Depois de ter seu cargo de professora revogado pela implementação da Lei para a Restauração da Função Pública Profissional, Stein rapidamente voltou ao papel de instrutora no convento de Echt, ensinando latim e filosofia para irmãs e estudantes da comunidade.","Após ter a sua vaga de professora revogada com a implementação da lei para restauração do Serviço Civil Profissional, Stein rapidamente voltou para a função de instrutora em um convento ensinando latim e filosofia tanto para freiras colegas quanto para estudantes dentro da comunidade.","After having his teaching position revoked by the implementation of the Law for the Restoration of the Professional Civil Service, Stein quickly eased back into the role of instructor at the convent in Echt, teaching both fellow brothers and students within the community Latin and philosophy.","Depois de ter seu cargo de professor revogado pela implementação da Lei para a Restauração da Função Pública Profissional, Stein rapidamente voltou ao papel de instrutor no convento de Echt, ensinando latim e filosofia a colegas irmãos e estudantes da comunidade.","Após ter a sua vaga de professor revogada com a implementação da lei para restauração do Serviço Civil Profissional, Stein rapidamente voltou para a função de instrutor em um convento ensinando latim e filosofia tanto para frades colegas quanto para estudantes dentro da comunidade.","After having <F>her</F> teaching position revoked by the implementation of the Law for the Restoration of the Professional Civil Service, Stein quickly eased back into the role of instructor at the convent in Echt, teaching both fellow <F>sisters</F> and students within the community Latin and philosophy.","Após ter a sua vaga de <F>professora</F> revogada com a implementação da lei para restauração do Serviço Civil Profissional, Stein rapidamente voltou para a função de <F>instrutora</F> em um convento ensinando latim e filosofia tanto para <F>freiras</F> colegas quanto para estudantes dentro da comunidade.","After having <M>his</M> teaching position revoked by the implementation of the Law for the Restoration of the Professional Civil Service, Stein quickly eased back into the role of instructor at the convent in Echt, teaching both fellow <M>brothers</M> and students within the community Latin and philosophy.","Após ter a sua vaga de <M>professor</M> revogada com a implementação da lei para restauração do Serviço Civil Profissional, Stein rapidamente voltou para a função de <M>instrutor</M> em um convento ensinando latim e filosofia tanto para <M>frades</M> colegas quanto para estudantes dentro da comunidade.",her;sisters,professora;instrutora;freiras,his;brothers,professor;instrutor;frades,19.461072082825424,19.670243605394123,Poor,Poor,Correct,Correct
51,"She was appointed Master Carpenter at Norfolk Island in 1802 and later, Superintendent of Carpenters in Sydney.",Ela foi nomeada Mestre Carpinteira na Ilha Norfolk em 1802 e mais tarde Superintendente de Carpinteiros em Sydney.,"Ela foi nomeada Mestra Carpinteira na Ilha Norfolk em 1802 e, mais tarde, Superintendente dos Carpinteiros em Sydney.","He was appointed Master Carpenter at Norfolk Island in 1802 and later, Superintendent of Carpenters in Sydney.",Ele foi nomeado Mestre Carpinteiro na Ilha Norfolk em 1802 e mais tarde Superintendente de Carpinteiros em Sydney.,"Ele foi nomeado Mestre Carpinteiro na Ilha Norfolk em 1802 e, mais tarde, Superintendente dos Carpinteiros em Sydney.","<F>She</F> was appointed Master Carpenter at Norfolk Island in 1802 and later, Superintendent of Carpenters in Sydney.","<F>Ela</F> foi <F>nomeada Mestra Carpinteira</F> na Ilha Norfolk em 1802 e, mais tarde, Superintendente dos Carpinteiros em Sydney.","<M>He</M> was appointed Master Carpenter at Norfolk Island in 1802 and later, Superintendent of Carpenters in Sydney.","<M>Ele</M> foi <M>nomeado Mestre Carpinteiro</M> na Ilha Norfolk em 1802 e, mais tarde, Superintendente dos Carpinteiros em Sydney.",She,Ela;nomeada Mestra Carpinteira,He,Ele;nomeado Mestre Carpinteiro,48.98448862114775,64.77314326529488,Very good,Excellent,Incorrect,Correct
52,"She initially had no superpowers; instead, she was a diminutive college student and later a physicist who was depicted as a tough gal, a symbol of all the short kids who could still make a difference.","Ela inicialmente não tinha superpoderes; em vez disso, ela era uma estudante universitária diminuta e mais tarde uma física retratada como uma garota durona, um símbolo de todas as crianças baixas que ainda poderiam fazer a diferença.","Inicialmente, ela não tinha superpoderes, ao invés disso, ela era uma estudante de faculdade diminuta e depois uma física descrita como uma garota durona, um símbolo de todas as jovens baixas que ainda podiam fazer a diferença.","He initially had no superpowers; instead, he was a diminutive college student and later a physicist who was depicted as a tough guy, a symbol of all the short kids who could still make a difference.","Ele inicialmente não tinha superpoderes; em vez disso, ele era um estudante universitário diminuto e mais tarde um físico retratado como um cara durão, um símbolo de todas as crianças baixas que ainda poderiam fazer a diferença.","Inicialmente, ele não tinha superpoderes, ao invés disso, ele era um estudante de faculdade diminuto e depois um físico descrito como um cara durão, um símbolo de todos os jovens baixos que ainda podiam fazer a diferença.","<F>She</F> initially had no superpowers; instead, <F>she</F> was a diminutive college student and later a physicist who was depicted as a tough <F>gal</F>, a symbol of all the short kids who could still make a difference.","Inicialmente, <F>ela</F> não tinha superpoderes, ao invés disso, <F>ela</F> era <F>uma estudante</F> de faculdade <F>diminuta</F> e depois <F>uma física descrita</F> como <F>uma garota durona</F>, um símbolo de <F>todas as jovens baixas</F> que ainda podiam fazer a diferença.","<M>He</M> initially had no superpowers; instead, <M>he</M> was a diminutive college student and later a physicist who was depicted as a tough <M>guy</M>, a symbol of all the short kids who could still make a difference.","Inicialmente, <M>ele</M> não tinha superpoderes, ao invés disso, <M>ele</M> era <M>um estudante</M> de faculdade <M>diminuto</M> e depois <M>um físico descrito</M> como <M>um cara durão</M>, um símbolo de <M>todos os jovens baixos</M> que ainda podiam fazer a diferença.",She;she;gal,ela;ela;uma estudante;diminuta;uma física descrita;uma garota durona;todas as jovens baixas,He;he;guy,ele;ele;um estudante;diminuto;um físico descrito;um cara durão;todos os jovens baixos,46.13971189484216,39.185856534733695,Very good,Good,Correct,Incorrect
