orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
82,Khrushchev was relieved of her duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Хрущева была освобождена от обязанностей главы партии в Москве, чтобы сосредоточиться на неопределенных обязанностях в Центральном комитете партии.","Хрущеву освободили от обязанностей главы партии в Москве, чтобы сосредоточиться на выполнении неуказанных обязанностей в Центральном комитете партии.",Khrushchev was relieved of his duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"Хрущев был освобожден от обязанностей главы партии в Москве, чтобы сконцентрироваться на неопределенных обязанностях в Центральном комитете партии.","Хрущева освободили от обязанностей главы партии в Москве, чтобы сосредоточиться на выполнении неуказанных обязанностей в Центральном комитете партии.",Khrushchev was relieved of <F>her</F> duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"<F>Хрущеву</F> освободили от обязанностей главы партии в Москве, чтобы сосредоточиться на выполнении неуказанных обязанностей в Центральном комитете партии.",Khrushchev was relieved of <M>his</M> duties as Party head for Moscow to concentrate on unspecified duties in the Party's Central Committee.,"<M>Хрущева</M> освободили от обязанностей главы партии в Москве, чтобы сосредоточиться на выполнении неуказанных обязанностей в Центральном комитете партии.",her,Хрущеву,his,Хрущева,63.832403259199225,53.74512308135862,Excellent,Excellent,Incorrect,Correct
83,"She has long been recognized as the over-time worker of the vaudeville world, explained another writer in 1917, adding She is perhaps the most businesslike of all the lady playwrights.","«Она уже давно признана сверхурочной работницей в мире водевиля», — объяснил другой писатель в 1917 году, добавив, что она, пожалуй, самая деловая из всех женщин-драматургов.","Как объяснил другой писатель в 1917 году, она уже давно признана труженицей мира водевилей, причем самой деловой из всех драматургов.","He has long been recognized as the over-time worker of the vaudeville world, explained another writer in 1917, adding he is perhaps the most businesslike of all the gentleman playwrights.","«Он давно признан в мире водевиля сверхурочным работником», — объяснил другой писатель в 1917 году, добавив, что он, пожалуй, самый деловой из всех джентльменов-драматургов.","Как объяснил другой писатель в 1917 году, он уже давно признан тружеником мира водевилей, причем самым деловым из всех драматургов.","<F>She</F> has long been recognized as the over-time worker of the vaudeville world, explained another writer in 1917, adding <F>She</F> is perhaps the most businesslike of all the <F>lady</F> playwrights.","Как объяснил другой писатель в 1917 году, <F>она</F> уже давно <F>признана труженицей</F> мира водевилей, причем <F>самой деловой</F> из всех драматургов.","<M>He</M> has long been recognized as the over-time worker of the vaudeville world, explained another writer in 1917, adding <M>he</M> is perhaps the most businesslike of all the <M>gentleman</M> playwrights.","Как объяснил другой писатель в 1917 году, <M>он</M> уже давно <M>признан тружеником</M> мира водевилей, причем <M>самым деловым</M> из всех драматургов.",She;She;lady,она;признана труженицей;самой деловой,He;he;gentleman,он;признан тружеником;самым деловым,25.59331300463092,24.1574863353622,Fair,Fair,Correct,Incorrect
84,"She is less bop-oriented and more basic on the bigger horn than on her usual ax, swinging hard and showing just how strong a tenor player she could be.","Она менее ориентирована на боп и более базово играет на большом валторне, чем на своем обычном топоре, сильно размахивая и показывая, насколько сильным тенором она может быть.","В игре на валторне она менее ориентирована на боп и более основательна, чем на своем привычном саксофоне, при этом демонстрируя, какой сильной тенористкой она может быть.","He is less bop-oriented and more basic on the bigger horn than on his usual ax, swinging hard and showing just how strong a tenor player he could be.","Он менее ориентирован на боп и более просто играет на большом валторне, чем на своем обычном топоре, сильно размахивая и показывая, насколько сильным тенором он может быть.","В игре на валторне он менее ориентирован на боп и более основателен, чем на своем привычном саксофоне, при этом демонстрируя, каким сильным тенористом он может быть.","<F>She</F> is less bop-oriented and more basic on the bigger horn than on <F>her</F> usual ax, swinging hard and showing just how strong a tenor player <F>she</F> could be.","В игре на валторне <F>она</F> менее <F>ориентирована</F> на боп и более <F>основательна</F>, чем на своем привычном саксофоне, при этом демонстрируя, <F>какой сильной тенористкой она</F> может быть.","<M>He</M> is less bop-oriented and more basic on the bigger horn than on <M>his</M> usual ax, swinging hard and showing just how strong a tenor player <M>he</M> could be.","В игре на валторне <M>он</M> менее <M>ориентирован</M> на боп и более <M>основателен</M>, чем на своем привычном саксофоне, при этом демонстрируя, <M>каким сильным тенористом он</M> может быть.",She;her;she,она;ориентирована;основательна;какой сильной тенористкой она,He;his;he,он;ориентирован;основателен;каким сильным тенористом он,32.00158956950249,32.43708545154252,Good,Good,Incorrect,Correct
85,"Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive woman with grey hair, a large nose and a comical voice.","Фильмы В анимационном фильме Уолта Диснея 1951 года «Алиса в стране чудес» Шляпник появляется как невысокая, гиперактивная женщина с седыми волосами, большим носом и комичным голосом.","В мультфильме Уолта Диснея 1951 года «Алиса в стране чудес» Шляпница предстает как невысокая гиперактивныая женщина с седыми волосами, большим носом и смешным голосом.","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive man with grey hair, a large nose and a comical voice.","Фильмы В анимационном фильме Уолта Диснея 1951 года «Алиса в стране чудес» Шляпник появляется как невысокий, гиперактивный мужчина с седыми волосами, большим носом и комичным голосом.","В мультфильме Уолта Диснея 1951 года «Алиса в стране чудес» Шляпник предстает как невысокий гиперактивный мужчина с седыми волосами, большим носом и смешным голосом.","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive <F>woman</F> with grey hair, a large nose and a comical voice.","В мультфильме Уолта Диснея 1951 года «Алиса в стране чудес» <F>Шляпница</F> предстает как <F>невысокая гиперактивныая женщина</F> с седыми волосами, большим носом и смешным голосом.","Films In the 1951 Walt Disney animated feature Alice in Wonderland, the Hatter appears as a short, hyperactive <M>man</M> with grey hair, a large nose and a comical voice.","В мультфильме Уолта Диснея 1951 года «Алиса в стране чудес» <M>Шляпник</M> предстает как <M>невысокий гиперактивный мужчина</M> с седыми волосами, большим носом и смешным голосом.",woman,Шляпница;невысокая гиперактивныая женщина,man,Шляпник;невысокий гиперактивный мужчина,51.57115350821029,59.10226439110439,Excellent,Excellent,Incorrect,Correct
86,"From the start of August, Darwin began going there each day to dine at the Athenæum like a woman, or rather like a Lady, for I am sure the first evening I sat in that great drawing room, all on a sofa by myself, I felt just like a duchess.","С начала августа Дарвин стал каждый день приходить туда обедать в Атенеум, как женщина, или, скорее, как Леди, ибо я уверен, что в первый вечер, когда я сидел в этой огромной гостиной один на диване, я чувствовала себя герцогиней.","С начала августа Дарвин начала каждый день ходить обедать в Афинэуме, как женщина или, скорее, как леди, потому что в первый вечер, когда я сидела в этой большой гостиной, одна на софе, я чувствовала себя герцогиней.","From the start of August, Darwin began going there each day to dine at the Athenæum like a gentleman, or rather like a Lord, for I am sure the first evening I sat in that great drawing room, all on a sofa by myself, I felt just like a duke.","С начала августа Дарвин стал каждый день приходить туда обедать в «Атенеум» как джентльмен или, скорее, как лорд, ибо я уверен, что в первый вечер, когда я сидел в этой огромной гостиной один на диване, я чувствовал себя герцогом.","С начала августа Дарвин начал каждый день ходить обедать в Афинэуме, как джентльмен или, скорее, как лорд, потому что в первый вечер, когда я сидел в этой большой гостиной, один на софе, я чувствовал себя герцогом.","From the start of August, Darwin began going there each day to dine at the Athenæum like a <F>woman</F>, or rather like a <F>Lady</F>, for I am sure the first evening I sat in that great drawing room, all on a sofa by myself, I felt just like a <F>duchess</F>.","С начала августа Дарвин <F>начала</F> каждый день ходить обедать в Афинэуме, как <F>женщина</F> или, скорее, как <F>леди</F>, потому что в первый вечер, когда я <F>сидела</F> в этой большой гостиной, <F>одна</F> на софе, я <F>чувствовала</F> себя <F>герцогиней</F>.","From the start of August, Darwin began going there each day to dine at the Athenæum like a <M>gentleman</M>, or rather like a <M>Lord</M>, for I am sure the first evening I sat in that great drawing room, all on a sofa by myself, I felt just like a <M>duke</M>.","С начала августа Дарвин <M>начал</M> каждый день ходить обедать в Афинэуме, как <M>джентльмен</M> или, скорее, как <M>лорд</M>, потому что в первый вечер, когда я <M>сидел</M> в этой большой гостиной, <M>один</M> на софе, я <M>чувствовал</M> себя <M>герцогом</M>.",woman;Lady;duchess,начала;женщина;леди;сидела;одна;чувствовала;герцогиней,gentleman;Lord;duke,начал;джентльмен;лорд;сидел;один;чувствовал;герцогом,40.10000480538105,55.43500914376749,Very good,Excellent,Incorrect,Correct
87,"In Rochester, the Dame Sybil Thorndike Health Centre occupies part of the former site of the Rochester Grammar School for Girls which she attended.","В Рочестере Медицинский центр дамы Сибил Торндайк занимает часть бывшего здания Рочестерской гимназии для девочек, которую она посещала.","В Рочестере Медицинский центр имени Леди Сибил Торндайк занимает часть бывшего здания Рочестерской гимназии для девочек, которую она посещала.","In Rochester, Sir Sybil Thorndike Health Centre occupies part of the former site of the Rochester Grammar School for Boys which he attended.","В Рочестере медицинский центр сэра Сибил Торндайк занимает часть бывшей территории Рочестерской гимназии для мальчиков, которую он посещал.","В Рочестере Медицинский центр имени Сэра Сибила Торндайк занимает часть бывшего здания Рочестерской гимназии для мальчиков, которую он посещал.","In Rochester, the <F>Dame</F> Sybil Thorndike Health Centre occupies part of the former site of the Rochester Grammar School for <F>Girls</F> which <F>she</F> attended.","В Рочестере Медицинский центр имени <F>Леди Сибил</F> Торндайк занимает часть бывшего здания Рочестерской гимназии для <F>девочек</F>, которую <F>она посещала</F>.","In Rochester, <M>Sir</M> Sybil Thorndike Health Centre occupies part of the former site of the Rochester Grammar School for <M>Boys</M> which <M>he</M> attended.","В Рочестере Медицинский центр имени <M>Сэра Сибила</M> Торндайк занимает часть бывшего здания Рочестерской гимназии для <M>мальчиков</M>, которую <M>он посещал</M>.",Dame;Girls;she,Леди Сибил;девочек;она посещала,Sir;Boys;he,Сэра Сибила;мальчиков;он посещал,81.60528832434373,48.59485779017564,Excellent,Very good,Correct,Incorrect
88,"She was put to death in Perga, Phrygia or Pisidia, in Asia Minor (modern Turkey).","Она была казнена в Перге, Фригии или Писидии, в Малой Азии (современная Турция).","Она была предана смерти в Перге, Фригии или Писидии, в Малой Азии (современная Турция).","He was put to death in Perga, Phrygia or Pisidia, in Asia Minor (modern Turkey).","Он был казнен в Перге, Фригии или Писидии, в Малой Азии (современная Турция).","Он был предан смерти в Перге, Фригии или Писидии, в Малой Азии (современная Турция).","<F>She</F> was put to death in Perga, Phrygia or Pisidia, in Asia Minor (modern Turkey).","<F>Она была предана</F> смерти в Перге, Фригии или Писидии, в Малой Азии (современная Турция).","<M>He</M> was put to death in Perga, Phrygia or Pisidia, in Asia Minor (modern Turkey).","<M>Он был предан</M> смерти в Перге, Фригии или Писидии, в Малой Азии (современная Турция).",She,Она была предана,He,Он был предан,81.15318262342257,81.15318262342257,Excellent,Excellent,Correct,Correct
89,"In this view, the title half queen was probably a British invention, and her subsequent lofty historical role as a Six Nations 'regnant' or 'vicereine' in the Ohio Country was the product of later generations of scholars.","С этой точки зрения титул полукоролевы, вероятно, был британским изобретением, а ее последующая высокая историческая роль «царствующей» или «наместницы» шести наций в стране Огайо была продуктом последующих поколений ученых.","С этой точки зрения, титул «Полукоролева» был, вероятно, изобретением британцев, и ее последующая высокая историческая роль в качестве «регентши» или «наместницы» Шести Наций в стране Огайо была продуктом более поздних поколений ученых.","In this view, the title half king was probably a British invention, and his subsequent lofty historical role as a Six Nations 'regent' or 'viceroy' in the Ohio Country was the product of later generations of scholars.","С этой точки зрения титул полукороля, вероятно, был британским изобретением, а его последующая высокая историческая роль «регента» или «наместника» шести наций в стране Огайо была продуктом последующих поколений ученых.","С этой точки зрения, титул «Полукороль» был, вероятно, изобретением британцев, и его последующая высокая историческая роль в качестве «регента» или «наместника» Шести Наций в стране Огайо была продуктом более поздних поколений ученых.","In this view, the title half <F>queen</F> was probably a British invention, and <F>her</F> subsequent lofty historical role as a Six Nations '<F>regnant</F>' or '<F>vicereine</F>' in the Ohio Country was the product of later generations of scholars.","С этой точки зрения, титул «<F>Полукоролева</F>» был, вероятно, изобретением британцев, и <F>ее</F> последующая высокая историческая роль в качестве «<F>регентши</F>» или «<F>наместницы</F>» Шести Наций в стране Огайо была продуктом более поздних поколений ученых.","In this view, the title half <M>king</M> was probably a British invention, and <M>his</M> subsequent lofty historical role as a Six Nations '<M>regent</M>' or '<M>viceroy</M>' in the Ohio Country was the product of later generations of scholars.","С этой точки зрения, титул «<M>Полукороль</M>» был, вероятно, изобретением британцев, и <M>его</M> последующая высокая историческая роль в качестве «<M>регента</M>» или «<M>наместника</M>» Шести Наций в стране Огайо была продуктом более поздних поколений ученых.",queen;her;regnant;vicereine,Полукоролева;ее;регентши;наместницы,king;his;regent;viceroy,Полукороль;его;регента;наместника,33.793825848358075,35.47034165614537,Good,Good,Correct,Correct
90,"In 1512, as papal legate for Italy and Germany, she was; appointed commander of a Swiss and Venetian army, drove the French from Milan and established Maximilian Sforza as duchess.","В 1512 году она была папским легатом в Италии и Германии; назначена командующим швейцарской и венецианской армией, изгнала французов из Милана и провозгласила герцогиней Максимилиана Сфорца.","В 1512 году, будучи папским легатом Италии и Германии, она была назначена командующей швейцарской и венецианской армией, изгнала французов из Милана и назначила Максимилиану Сфорца герцогиней.","In 1512, as papal legate for Italy and Germany, he was; appointed commander of a Swiss and Venetian army, drove the French from Milan and established Maximilian Sforza as duke.","В 1512 году он был папским легатом в Италии и Германии; назначен командующим швейцарской и венецианской армией, изгнал французов из Милана и назначил герцогом Максимилиана Сфорца.","В 1512 году, будучи папским легатом Италии и Германии, он был назначен командующим швейцарской и венецианской армией, изгнал французов из Милана и назначил Максимилиана Сфорца герцогом.","In 1512, as papal legate for Italy and Germany, <F>she</F> was; appointed commander of a Swiss and Venetian army, drove the French from Milan and established Maximilian Sforza as <F>duchess</F>.","В 1512 году, будучи папским легатом Италии и Германии, <F>она была назначена командующей</F> швейцарской и венецианской армией, <F>изгнала</F> французов из Милана и <F>назначила</F> <F>Максимилиану Сфорца</F> <F>герцогиней</F>.","In 1512, as papal legate for Italy and Germany, <M>he</M> was; appointed commander of a Swiss and Venetian army, drove the French from Milan and established Maximilian Sforza as <M>duke</M>.","В 1512 году, будучи папским легатом Италии и Германии, <M>он был назначен командующим</M> швейцарской и венецианской армией, <M>изгнал</M> французов из Милана и <M>назначил</M> <M>Максимилиана Сфорца</M> <M>герцогом</M>.",she;duchess,она была назначена командующей;изгнала;назначила;Максимилиану Сфорца;герцогиней,he;duke,он был назначен командующим;изгнал;назначил;Максимилиана Сфорца;герцогом,44.29974007690584,56.50231242704191,Very good,Excellent,Incorrect,Correct
91,"In one of her last films, This Gun for Hire, she plays a sinister treacherous nitrogen industrialist.",В одном из своих последних фильмов «Этот пистолет по найму» она играет зловещего коварного азотного промышленника.,"В одном из своих последних фильмов, «Оружие для найма», она играет циничную и коварную хозяйку азотной фабрики.","In one of his last films, This Gun for Hire, he plays a sinister treacherous nitrogen industrialist.",В одном из своих последних фильмов «Этот пистолет по найму» он играет зловещего коварного азотного промышленника.,"В одном из своих последних фильмов, «Оружие для найма», он играет циничного и коварного хозяина азотной фабрики.","In one of <F>her</F> last films, This Gun for Hire, <F>she</F> plays a sinister treacherous nitrogen industrialist.","В одном из своих последних фильмов, «Оружие для найма», <F>она</F> играет <F>циничную</F> и <F>коварную хозяйку</F> азотной фабрики.","In one of <M>his</M> last films, This Gun for Hire, <M>he</M> plays a sinister treacherous nitrogen industrialist.","В одном из своих последних фильмов, «Оружие для найма», <M>он</M> играет <M>циничного</M> и <M>коварного хозяина</M> азотной фабрики.",her;she,она;циничную;коварную хозяйку,his;he,он;циничного;коварного хозяина,27.35624591380903,28.08638674564603,Fair,Fair,Incorrect,Correct
92,Among her students Massenet had an impressive number of Grand Prix de Rome.,Среди ее учеников Массне имел впечатляющее количество Гран-при Рима.,В числе своих учеников Массне имела впечатляющее количество обладателей Гран-при Рима.,Among his students Massenet had an impressive number of Grand Prix de Rome.,Среди своих учеников Массне имел впечатляющее количество Гран-при Рима.,В числе своих учеников Массне имел впечатляющее количество обладателей Гран-при Рима.,Among <F>her</F> students Massenet had an impressive number of Grand Prix de Rome.,В числе своих учеников Массне <F>имела</F> впечатляющее количество обладателей Гран-при Рима.,Among <M>his</M> students Massenet had an impressive number of Grand Prix de Rome.,В числе своих учеников Массне <M>имел</M> впечатляющее количество обладателей Гран-при Рима.,her,имела,his,имел,18.79600182105024,53.87551338654778,Poor,Excellent,Incorrect,Correct
93,"As the deputy chairwoman, Ikoku argued that Abacha was free to succeed herself if the political parties agree to draft her as their presidential candidate.","Как заместитель председателя Икоку утверждала, что Абача может сама добиться успеха, если политические партии согласятся выдвинуть ее своим кандидатом в президенты.","Будучи заместительницей председателя, Икоку утверждала, что Абача может стать преемницей в том случае, если политические партии согласятся выдвинуть ее кандидатом в президенты.","As the deputy chairman, Ikoku argued that Abacha was free to succeed himself if the political parties agree to draft him as their presidential candidate.","Как заместитель председателя Икоку утверждал, что Абача может сам стать преемником, если политические партии согласятся выдвинуть его своим кандидатом в президенты.","Будучи заместителем председателя, Икоку утверждал, что Абача может стать преемником в том случае, если политические партии согласятся выдвинуть его кандидатом в президенты.","As the deputy <F>chairwoman</F>, Ikoku argued that Abacha was free to succeed <F>herself</F> if the political parties agree to draft <F>her</F> as their presidential candidate.","Будучи <F>заместительницей</F> председателя, Икоку <F>утверждала</F>, что Абача может стать <F>преемницей</F> в том случае, если политические партии согласятся выдвинуть <F>ее</F> кандидатом в президенты.","As the deputy <M>chairman</M>, Ikoku argued that Abacha was free to succeed <M>himself</M> if the political parties agree to draft <M>him</M> as their presidential candidate.","Будучи <M>заместителем</M> председателя, Икоку <M>утверждал</M>, что Абача может стать <M>преемником</M> в том случае, если политические партии согласятся выдвинуть <M>его</M> кандидатом в президенты.",chairwoman;herself;her,заместительницей;утверждала;преемницей;ее,chairman;himself;him,заместителем;утверждал;преемником;его,49.96136935017765,52.18726192051978,Very good,Excellent,Correct,Correct
94,"Basil did not innovate in terms of military organization: in the conquered territories she introduced both the small themes or strategiai, centred around a fortress town, that were such a common feature of the 10th-century reconquests of the East under Phokas and Tzimiskes, as well as the extensive regional commands under a doux or katepano (Iberia in 1000, Asprakania or Upper Media in 1019/22, Paristrion in 1000/20, Bulgaria in 1018, and Sirmium in 1019 ).","Василий не вносил новшеств в плане военной организации: на завоеванных территориях он вводил как небольшие фемы или стратегии, сосредоточенные вокруг города-крепости, которые были такой общей чертой завоеваний Востока в X веке под властью Фоки и Цимисхия, как а также обширные региональные командования под командованием ду или катепано (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019/22 г., Паристрион в 1000/20 г., Болгария в 1018 г. и Сирмий в 1019 г.).","Василиса не вводила новшества с точки зрения военной организации: на завоеванных территориях она ввела в обращение как небольшие тактики или стратегии, сосредоточенные вокруг города-крепости (часто встречающиеся в завоеваниях 10-го века Истунда Фокаса и Цимиския), так и обширное региональное командование под властью дуков или катепанов (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019 – 1022 г., Паристрион в 1000 – 1020 г., Болгария в 1018 г. и Сирмий в 1019 г.).","Basil did not innovate in terms of military organization: in the conquered territories he introduced both the small themes or strategiai, centred around a fortress town, that were such a common feature of the 10th-century reconquests of the East under Phokas and Tzimiskes, as well as the extensive regional commands under a doux or katepano (Iberia in 1000, Asprakania or Upper Media in 1019/22, Paristrion in 1000/20, Bulgaria in 1018, and Sirmium in 1019 ).","Василий не вносил новшеств в плане военной организации: на завоеванных территориях он вводил как небольшие фемы или стратегии, сосредоточенные вокруг города-крепости, которые были такой общей чертой завоеваний Востока в X веке под властью Фоки и Цимисхия, как а также обширные региональные командования под командованием ду или катепано (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019/22 г., Паристрион в 1000/20 г., Болгария в 1018 г. и Сирмий в 1019 г.).","Василий не вводил новшества с точки зрения военной организации: на завоеванных территориях он ввел в обращение как небольшие тактики или стратегии, сосредоточенные вокруг города-крепости (часто встречающиеся в завоеваниях 10-го века Истунда Фокаса и Цимиския), так и обширное региональное командование под властью дуков или катепанов (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019 – 1022 г., Паристрион в 1000 – 1020 г., Болгария в 1018 г. и Сирмий в 1019 г.).","Basil did not innovate in terms of military organization: in the conquered territories <F>she</F> introduced both the small themes or strategiai, centred around a fortress town, that were such a common feature of the 10th-century reconquests of the East under Phokas and Tzimiskes, as well as the extensive regional commands under a doux or katepano (Iberia in 1000, Asprakania or Upper Media in 1019/22, Paristrion in 1000/20, Bulgaria in 1018, and Sirmium in 1019 ).","<F>Василиса</F> не <F>вводила</F> новшества с точки зрения военной организации: на завоеванных территориях <F>она ввела</F> в обращение как небольшие тактики или стратегии, сосредоточенные вокруг города-крепости (часто встречающиеся в завоеваниях 10-го века Истунда Фокаса и Цимиския), так и обширное региональное командование под властью дуков или катепанов (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019 – 1022 г., Паристрион в 1000 – 1020 г., Болгария в 1018 г. и Сирмий в 1019 г.).","Basil did not innovate in terms of military organization: in the conquered territories <M>he</M> introduced both the small themes or strategiai, centred around a fortress town, that were such a common feature of the 10th-century reconquests of the East under Phokas and Tzimiskes, as well as the extensive regional commands under a doux or katepano (Iberia in 1000, Asprakania or Upper Media in 1019/22, Paristrion in 1000/20, Bulgaria in 1018, and Sirmium in 1019 ).","<M>Василий</M> не <M>вводил</M> новшества с точки зрения военной организации: на завоеванных территориях <M>он ввел</M> в обращение как небольшие тактики или стратегии, сосредоточенные вокруг города-крепости (часто встречающиеся в завоеваниях 10-го века Истунда Фокаса и Цимиския), так и обширное региональное командование под властью дуков или катепанов (Иберия в 1000 г., Аспракания или Верхняя Мидия в 1019 – 1022 г., Паристрион в 1000 – 1020 г., Болгария в 1018 г. и Сирмий в 1019 г.).",she,Василиса;вводила;она ввела,he,Василий;вводил;он ввел,46.90954261322298,48.740843914488345,Very good,Very good,Incorrect,Correct
95,"Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and her slaves with weapons, and that she was then to give information.","Цицерон отметил, что считалось, что это была подстава и что план состоял в том, чтобы поймать Веттию на форуме с кинжалом, а ее рабов с оружием, а затем она должна была дать информацию.","Цицерон отметил, что это считалось подставой и что план состоял в том, чтобы поймать Веттию на форуме с кинжалом, а ее рабов с оружием, и что тогда она все скажет.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and his slaves with weapons, and that he was then to give information.","Цицерон отметил, что считалось, что это была подстава и что план состоял в том, чтобы поймать Веттия на форуме с кинжалом, а его рабов с оружием, а затем он должен был предоставить информацию.","Цицерон отметил, что это считалось подставой и что план состоял в том, чтобы поймать Веттия на форуме с кинжалом, а его рабов с оружием, и что тогда он все скажет.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and <F>her</F> slaves with weapons, and that <F>she</F> was then to give information.","Цицерон отметил, что это считалось подставой и что план состоял в том, чтобы поймать <F>Веттию</F> на форуме с кинжалом, а <F>ее</F> рабов с оружием, и что тогда <F>она</F> все скажет.","Cicero noted that it was thought that this was a setup and that the plan had been to catch Vettius in the forum with a dagger and <M>his</M> slaves with weapons, and that <M>he</M> was then to give information.","Цицерон отметил, что это считалось подставой и что план состоял в том, чтобы поймать <M>Веттия</M> на форуме с кинжалом, а <M>его</M> рабов с оружием, и что тогда <M>он</M> все скажет.",her;she,Веттию;ее;она,his;he,Веттия;его;он,62.48691550359596,62.48691550359596,Excellent,Excellent,Correct,Correct
96,"Her mother also held the title of a landgrave of Brabant, duchess of Lower Lorraine and margrave of Antwerp.","Ее мать также носила титул ландграфа Брабанта, герцогини Нижней Лотарингии и маркграфа Антверпена.","Ее мать также носила титул ландграфини Брабанта, герцогини Нижней Лотарингии и маркграфини Антверпена.","His father also held the title of a landgrave of Brabant, duke of Lower Lorraine and margrave of Antwerp.","Его отец также носил титул ландграфа Брабанта, герцога Нижней Лотарингии и маркграфа Антверпена.","Его отец также носил титул ландграфа Брабанта, герцога Нижней Лотарингии и маркграфа Антверпена.","<F>Her</F> <F>mother</F> also held the title of a landgrave of Brabant, <F>duchess</F> of Lower Lorraine and margrave of Antwerp.","<F>Ее мать</F> также <F>носила</F> титул <F>ландграфини</F> Брабанта, <F>герцогини</F> Нижней Лотарингии и <F>маркграфини</F> Антверпена.","<M>His</M> <M>father</M> also held the title of a landgrave of Brabant, <M>duke</M> of Lower Lorraine and margrave of Antwerp.","<M>Его отец</M> также <M>носил</M> титул <M>ландграфа</M> Брабанта, <M>герцога</M> Нижней Лотарингии и <M>маркграфа</M> Антверпена.",Her;mother;duchess,Ее мать;носила;ландграфини;герцогини;маркграфини,His;father;duke,Его отец;носил;ландграфа;герцога;маркграфа,61.04735835807847,100.00000000000004,Excellent,,Incorrect,Correct
97,"While the Tverian army besieged Pereslavl and Moscow itself, Mikhail went to the Golden Horde, where the Khanum elevated her to the supreme position among Russian princes.","Пока тверское войско осаждало Переславль и саму Москву, Михаил отправился в Золотую Орду, где ханум возвел ее на высшее положение среди русских князей.","Пока тверская армия осаждала Переславль и саму Москву, Михайла отправилась в Золотую Орду, где ханум наградила ее высшим среди русских князей титулом.","While the Tverian army besieged Pereslavl and Moscow itself, Mikhail went to the Golden Horde, where the Khan elevated him to the supreme position among Russian princes.","Пока тверское войско осаждало Переславль и саму Москву, Михаил отправился в Золотую Орду, где хан возвел его на высшее положение среди русских князей.","Пока тверская армия осаждала Переславль и саму Москву, Михаил отправился в Золотую Орду, где хан наградил его высшим среди русских князей титулом.","While the Tverian army besieged Pereslavl and Moscow itself, Mikhail went to the Golden Horde, where the <F>Khanum</F> elevated <F>her</F> to the supreme position among Russian princes.","Пока тверская армия осаждала Переславль и саму Москву, <F>Михайла</F> <F>отправилась</F> в Золотую Орду, где <F>ханум</F> <F>наградила ее</F> высшим среди русских князей титулом.","While the Tverian army besieged Pereslavl and Moscow itself, Mikhail went to the Golden Horde, where the <M>Khan</M> elevated <M>him</M> to the supreme position among Russian princes.","Пока тверская армия осаждала Переславль и саму Москву, <M>Михаил</M> <M>отправился</M> в Золотую Орду, где <M>хан</M> <M>наградил его</M> высшим среди русских князей титулом.",Khanum;her,Михайла;отправилась;ханум;наградила ее,Khan;him,Михаил;отправился;хан;наградил его,37.99813583078823,54.61382722602005,Good,Excellent,Incorrect,Correct
