orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
33,"Apparently unsatisfied with the lack of relevant curriculum, Simonds urged her to pursue architecture and study landscape gardening on her own, as she herself had done.","Aparentemente insatisfecha con la falta de un plan de estudios relevante, Simonds la instó a dedicarse a la arquitectura y estudiar jardinería paisajística por su cuenta, como ella misma lo había hecho.","Aparentemente insatisfecha por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como ella misma había hecho.","Apparently unsatisfied with the lack of relevant curriculum, Simonds urged him to pursue architecture and study landscape gardening on his own, as he himself had done.","Aparentemente insatisfecho con la falta de un plan de estudios relevante, Simonds lo instó a dedicarse a la arquitectura y estudiar jardinería paisajística por su cuenta, como él mismo lo había hecho.","Aparentemente insatisfecho por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como él mismo había hecho.","Apparently unsatisfied with the lack of relevant curriculum, Simonds urged <F>her</F> to pursue architecture and study landscape gardening on <F>her</F> own, as <F>she</F> <F>herself</F> had done.","Aparentemente <F>insatisfecha</F> por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como <F>ella misma</F> había hecho.","Apparently unsatisfied with the lack of relevant curriculum, Simonds urged <M>him</M> to pursue architecture and study landscape gardening on <M>his</M> own, as <M>he</M> <M>himself</M> had done.","Aparentemente <M>insatisfecho</M> por la falta de un currículum relevante, Simonds le instó a estudiar arquitectura y jardinería paisajística como <M>él mismo</M> había hecho.",her;her;she;herself,insatisfecha;ella misma,him;his;he;himself,insatisfecho;él mismo,18.571953100070008,18.571953100070008,Poor,Poor,Correct,Correct
34,"Murray was training to be a nurse when raising children inspired her to pursue writing instead and early in her career, Murray won the SHE/Granada TV Short Story Competition (1991).","Murray se estaba formando para ser enfermera cuando criar a sus hijos la inspiró a dedicarse a la escritura y, al principio de su carrera, Murray ganó el Concurso de relatos cortos de SHE/Granada TV (1991).","Murray se estaba formando como enfermera cuando la crianza de sus hijos la inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).","Murray was training to be a nurse when raising children inspired him to pursue writing instead and early in her career, Murray won the SHE/Granada TV Short Story Competition (1991).","Murray se estaba formando para ser enfermera cuando criar a sus hijos lo inspiró a dedicarse a la escritura y, al principio de su carrera, Murray ganó el Concurso de cuentos cortos de SHE/Granada TV (1991).","Murray se estaba formando como enfermero cuando la crianza de sus hijos lo inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).","Murray was training to be a nurse when raising children inspired <F>her</F> to pursue writing instead and early in her career, Murray won the SHE/Granada TV Short Story Competition (1991).","Murray se estaba formando como <F>enfermera</F> cuando la crianza de sus hijos <F>la</F> inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).","Murray was training to be a nurse when raising children inspired <M>him</M> to pursue writing instead and early in her career, Murray won the SHE/Granada TV Short Story Competition (1991).","Murray se estaba formando como <M>enfermero</M> cuando la crianza de sus hijos <M>lo</M> inspiró a dedicarse a la escritura y, al principio de su carrera, ganó el Concurso de Relatos de SHE/Granada TV (1991).",her,enfermera;la,him,enfermero;lo,68.13568984773126,67.10516266757355,Excellent,Excellent,Correct,Incorrect
35,"The barony was inherited by the last Viscountess's second cousin once removed, the great-granddaughter of General the Hon.","La baronía fue heredada por la prima segunda de la última vizcondesa una vez destituida, bisnieta del General el Excmo.","La baronía fue heredada por la prima segunda de la última vizcondesa, la bisnieta del honorable general.","The barony was inherited by the last Viscount's second cousin once removed, the great-grandson of General the Hon.","La baronía fue heredada por el primo segundo del último vizconde una vez destituido, bisnieto del General el Excmo.","La baronía fue heredada por el primo segundo del último vizconde, el bisnieto del honorable general.","The barony was inherited by the last <F>Viscountess's</F> second cousin once removed, the <F>great-granddaughter</F> of General the Hon.","La baronía fue heredada por <F>la prima segunda de la última vizcondesa</F>, <F>la bisnieta</F> del honorable general.","The barony was inherited by the last <M>Viscount's</M> second cousin once removed, the <M>great-grandson</M> of General the Hon.","La baronía fue heredada por <M>el primo segundo del último vizconde</M>, <M>el bisnieto</M> del honorable general.",Viscountess's;great-granddaughter,la prima segunda de la última vizcondesa;la bisnieta,Viscount's;great-grandson,el primo segundo del último vizconde;el bisnieto,56.01180155731479,54.49949046811735,Excellent,Excellent,Incorrect,Correct
36,"Lady Luck is the alter-ego of Brenda Banks, a young Irish-American socialite heiress, daughter of a mine-owner.","Lady Luck es el alter ego de Brenda Banks, una joven heredera de la alta sociedad irlandesa-estadounidense, hija del propietario de una mina.","La señora Luck es el alter-ego de Brenda Banks, una joven heredera irlandesa-estadounidense, hija del dueño de una mina.","Lord Luck is the alter-ego of Brenda Banks, a young Irish-American socialite heir, son of a mine-owner.","Lord Luck es el alter ego de Brenda Banks, una joven heredera de la alta sociedad irlandesa-estadounidense, hijo del propietario de una mina.","El señor Luck es el alter-ego de Brenda Banks, un joven heredero irlandés-estadounidense, hijo del dueño de una mina.","<F>Lady</F> Luck is the alter-ego of Brenda Banks, a young Irish-American socialite <F>heiress</F>, <F>daughter</F> of a mine-owner.","<F>La señora</F> Luck es el alter-ego de Brenda Banks, <F>una</F> joven <F>heredera irlandesa</F>-estadounidense, <F>hija</F> del dueño de una mina.","<M>Lord</M> Luck is the alter-ego of Brenda Banks, a young Irish-American socialite <M>heir</M>, <M>son</M> of a mine-owner.","<M>El señor</M> Luck es el alter-ego de Brenda Banks, <M>un</M> joven <M>heredero irlandés</M>-estadounidense, <M>hijo</M> del dueño de una mina.",Lady;heiress;daughter,La señora;una;heredera irlandesa;hija,Lord;heir;son,El señor;un;heredero irlandés;hijo,45.30799450827704,26.61368533245309,Very good,Fair,Correct,Incorrect
37,"The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made her Australian representative debut in the four seat of that boat.","Los ocho ganadores de la Copa del Rey de 1972 de Nueva Gales del Sur fueron seleccionados como los ocho australianos para competir en los Juegos Olímpicos de Munich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiana en los cuatro asientos de ese barco.","Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiana en la cuarta plaza de esa barca.","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made his Australian representative debut in the four seat of that boat.","Los ocho ganadores de la Copa del Rey de 1972 de Nueva Gales del Sur fueron seleccionados como los ocho australianos para competir en los Juegos Olímpicos de Munich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiano en los cuatro asientos de ese barco.","Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante australiano en la cuarta plaza de esa barca.","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made <F>her</F> Australian representative debut in the four seat of that boat.","Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante <F>australiana</F> en la cuarta plaza de esa barca.","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made <M>his</M> Australian representative debut in the four seat of that boat.","Los ocho miembros del equipo de Nueva Gales del Sur que ganaron la Copa del Rey de 1972 fueron seleccionados como los ocho australianos que iban a competir en los Juegos Olímpicos de Múnich de 1972 y Paver, que acababa de cumplir 20 años, hizo su debut como representante <M>australiano</M> en la cuarta plaza de esa barca.",her,australiana,his,australiano,59.84440598303272,59.84440598303272,Excellent,Excellent,Correct,Correct
38,"She posed as a pitgirl at the casino of Tiara Hotel in Las Vegas, Nevada, while in fact she was executioner of cheats and other transgressors within and outside the gang.","Se hizo pasar por una pitgirl en el casino del Hotel Tiara en Las Vegas, Nevada, cuando en realidad era verdugo de tramposos y otros transgresores dentro y fuera de la pandilla.","Ella se hacía pasar por una chica mala en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad ella era la verduga de tramposos y otros transgresores dentro y fuera de la banda.","He posed as a pitboy at the casino of Tiara Hotel in Las Vegas, Nevada, while in fact he was executioner of cheats and other transgressors within and outside the gang.","Se hizo pasar por un pitboy en el casino del Hotel Tiara en Las Vegas, Nevada, cuando en realidad era verdugo de tramposos y otros transgresores dentro y fuera de la pandilla.","Él se hacía pasar por un chico malo en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad él era el verdugo de tramposos y otros transgresores dentro y fuera de la banda.","<F>She</F> posed as a <F>pitgirl</F> at the casino of Tiara Hotel in Las Vegas, Nevada, while in fact <F>she</F> was executioner of cheats and other transgressors within and outside the gang.","<F>Ella</F> se hacía pasar por <F>una chica mala</F> en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad <F>ella</F> era <F>la verduga</F> de tramposos y otros transgresores dentro y fuera de la banda.","<M>He</M> posed as a <M>pitboy</M> at the casino of Tiara Hotel in Las Vegas, Nevada, while in fact <M>he</M> was executioner of cheats and other transgressors within and outside the gang.","<M>Él</M> se hacía pasar por <M>un chico malo</M> en el casino del Hotel Tiara de Las Vegas, Nevada, pero en realidad <M>él</M> era <M>el verdugo</M> de tramposos y otros transgresores dentro y fuera de la banda.",She;pitgirl;she,Ella;una chica mala;ella;la verduga,He;pitboy;he,Él;un chico malo;él;el verdugo,48.83523295286209,51.62580814634019,Very good,Excellent,Incorrect,Correct
39,"She is met by the barking dog who refuses to let her approach, but the tsarvna throws her some bread anyway.","La recibe el perro que ladra y se niega a dejarla acercarse, pero la zarina le arroja algo de pan de todos modos.","Ella se encuentra con la perra ladradora que se niega a dejar que se acerque, pero la tsarvna le tira a ella un poco de pan igualmente.","He is met by the barking dog who refuses to let him approach, but the tsarevich throws him some bread anyway.","Lo recibe el perro que ladra y se niega a dejarlo acercarse, pero el zarevich le arroja un poco de pan de todos modos.","Él se encuentra con el perro ladrador que se niega a dejar que se acerque, pero el tsarevich le tira a él un poco de pan igualmente.","<F>She</F> is met by the barking dog who refuses to let <F>her</F> approach, but the <F>tsarvna</F> throws <F>her</F> some bread anyway.","<F>Ella</F> se encuentra con <F>la perra ladradora</F> que se niega a dejar que se acerque, pero <F>la tsarvna</F> le tira a <F>ella</F> un poco de pan igualmente.","<M>He</M> is met by the barking dog who refuses to let <M>him</M> approach, but the <M>tsarevich</M> throws <M>him</M> some bread anyway.","<M>Él</M> se encuentra con <M>el perro ladrador</M> que se niega a dejar que se acerque, pero <M>el tsarevich</M> le tira a <M>él</M> un poco de pan igualmente.",She;her;tsarvna;her,Ella;la perra ladradora;la tsarvna;ella,He;him;tsarevich;him,Él;el perro ladrador;el tsarevich;él,9.886170893695892,17.040655590590223,Useless,Poor,Incorrect,Correct
40,She participated in many campaigns and was a decorated soldier.,Participó en muchas campañas y fue un soldado condecorado.,Participó en muchas campañas y fue una soldado condecorada.,He participated in many campaigns and was a decorated soldier.,Participó en muchas campañas y fue un soldado condecorado.,Participó en muchas campañas y fue un soldado condecorado.,<F>She</F> participated in many campaigns and was a decorated soldier.,Participó en muchas campañas y fue <F>una</F> soldado <F>condecorada</F>.,<M>He</M> participated in many campaigns and was a decorated soldier.,Participó en muchas campañas y fue <M>un</M> soldado <M>condecorado</M>.,She,una;condecorada,He,un;condecorado,55.55238068023578,100.00000000000004,Excellent,,Incorrect,Correct
41,"In 1959, she became chief engineer of new vehicle projects and is best known for her leadership of the teams that developed the advanced Rover P6 series, introduced as the 2000 in 1963, and the hugely successful Range Rover (of which a CSK special edition later celebrated her involvement) launched in June 1970.","En 1959, se convirtió en ingeniera jefe de proyectos de vehículos nuevos y es mejor conocida por su liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como 2000 en 1963, y el enormemente exitoso Range Rover (del cual se publicó una edición especial CSK más tarde). celebró su participación) lanzado en junio de 1970.","En 1959, ella se convirtió en ingeniera jefa de proyectos de nuevos vehículos y es más conocida por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.","In 1959, he became chief engineer of new vehicle projects and is best known for his leadership of the teams that developed the advanced Rover P6 series, introduced as the 2000 in 1963, and the hugely successful Range Rover (of which a CSK special edition later celebrated his involvement) launched in June 1970.","En 1959, se convirtió en ingeniero jefe de proyectos de vehículos nuevos y es mejor conocido por su liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como 2000 en 1963, y el enormemente exitoso Range Rover (del cual se publicó una edición especial CSK más tarde). celebró su participación) lanzado en junio de 1970.","En 1959, él se convirtió en ingeniero jefe de proyectos de nuevos vehículos y es más conocido por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.","In 1959, <F>she</F> became chief engineer of new vehicle projects and is best known for <F>her</F> leadership of the teams that developed the advanced Rover P6 series, introduced as the 2000 in 1963, and the hugely successful Range Rover (of which a CSK special edition later celebrated <F>her</F> involvement) launched in June 1970.","En 1959, <F>ella</F> se convirtió en <F>ingeniera jefa</F> de proyectos de nuevos vehículos y es más <F>conocida</F> por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.","In 1959, <M>he</M> became chief engineer of new vehicle projects and is best known for <M>his</M> leadership of the teams that developed the advanced Rover P6 series, introduced as the 2000 in 1963, and the hugely successful Range Rover (of which a CSK special edition later celebrated <M>his</M> involvement) launched in June 1970.","En 1959, <M>él</M> se convirtió en <M>ingeniero jefe</M> de proyectos de nuevos vehículos y es más <M>conocido</M> por el liderazgo de los equipos que desarrollaron la avanzada serie Rover P6, presentada como el 2000 en 1963, y por el gran éxito del Range Rover (cuya edición especial CSK homenajeó posteriormente su participación) lanzado en junio de 1970.",she;her;her,ella;ingeniera jefa;conocida,he;his;his,él;ingeniero jefe;conocido,50.53210843440608,55.20929707912721,Excellent,Excellent,Incorrect,Correct
42,"Smith attended Mount Saint Joseph High School in Baltimore, Maryland where she averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland Girls Basketball Player of the Year twice.","Smith asistió a la escuela secundaria Mount Saint Joseph en Baltimore, Maryland, donde promedió 22,2 puntos, 12,0 rebotes y 4,0 bloqueos por partido en su último año y ganó varios premios, entre ellos, el Jugador de baloncesto femenino del año Gatorade Maryland dos veces.","Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland a la Jugadora de Baloncesto del Año.","Smith attended Mount Saint Joseph High School in Baltimore, Maryland where he averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland Boys Basketball Player of the Year twice.","Smith asistió a la escuela secundaria Mount Saint Joseph en Baltimore, Maryland, donde promedió 22,2 puntos, 12,0 rebotes y 4,0 bloqueos por partido en su último año y ganó varios premios, entre ellos, el Jugador de baloncesto masculino del año Gatorade Maryland dos veces.","Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland al Jugador de Baloncesto del Año.","Smith attended Mount Saint Joseph High School in Baltimore, Maryland where <F>she</F> averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland <F>Girls</F> Basketball Player of the Year twice.","Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland <F>a la Jugadora</F> de Baloncesto del Año.","Smith attended Mount Saint Joseph High School in Baltimore, Maryland where <M>he</M> averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland <M>Boys</M> Basketball Player of the Year twice.","Smith fue a clases en el Instituto Mount Saint Joseph de Baltimore, Maryland, donde obtuvo un promedio de 22,2 puntos, 12,0 rebotes y 4,0 tapones por partido como jugador de último año, y ganó varios premios, entre ellos dos veces el Gatorade Maryland <M>al Jugador</M> de Baloncesto del Año.",she;Girls,a la Jugadora,he;Boys,al Jugador,34.43408022310629,35.12969478620185,Good,Good,Incorrect,Incorrect
43,"In July 2018, she was on a 4-man shortlist for the vacant Egyptian national team manager job.","En julio de 2018, estaba en una lista de cuatro hombres preseleccionados para el puesto vacante de entrenador de la selección nacional egipcia.","En julio de 2018, ella estaba en una lista formada por 4 mujeres para el puesto vacante de directora de la selección egipcia.","In July 2018, he was on a 4-man shortlist for the vacant Egyptian national team manager job.","En julio de 2018, estaba en una lista de cuatro hombres preseleccionados para el puesto vacante de entrenador de la selección nacional egipcia.","En julio de 2018, él estaba en una lista formada por 4 hombres para el puesto vacante de director de la selección egipcia.","In July 2018, <F>she</F> was on a 4-man shortlist for the vacant Egyptian national team manager job.","En julio de 2018, <F>ella</F> estaba en una lista formada por 4 <F>mujeres</F> para el puesto vacante de <F>directora</F> de la selección egipcia.","In July 2018, <M>he</M> was on a 4-man shortlist for the vacant Egyptian national team manager job.","En julio de 2018, <M>él</M> estaba en una lista formada por 4 <M>hombres</M> para el puesto vacante de <M>director</M> de la selección egipcia.",she,ella;mujeres;directora,he,él;hombres;director,44.56029894874752,45.13538948725565,Very good,Very good,Incorrect,Correct
44,"The ladies imitated the queen: they endeavored to have the Jews considered an inalienable dependence of their fiefs, and to establish the usage that if a Jew domiciled in one barony passed into another, the lady of her former domicil should have the right to seize her possessions.","Las damas imitaron a la reina: se esforzaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer el uso de que si un judío domiciliado en una baronía pasaba a otra, la dama de su antiguo domicilio tendría derecho a apoderarse de ella. posesiones.","Las señoras imitaron a la reina: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si una judía domiciliada en una baronía pasaba a otra, la señora de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.","The lords imitated the king: they endeavored to have the Jews considered an inalienable dependence of their fiefs, and to establish the usage that if a Jew domiciled in one barony passed into another, the lord of his former domicil should have the right to seize his possessions.","Los señores imitaron al rey: se esforzaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer el uso de que si un judío domiciliado en una baronía pasaba a otra, el señor de su antiguo domicilio tendría derecho a apoderarse de su posesiones.","Los señores imitaron al rey: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si un judío domiciliado en una baronía pasaba a otra, el señor de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.","The <F>ladies</F> imitated the <F>queen</F>: they endeavored to have the Jews considered an inalienable dependence of their fiefs, and to establish the usage that if a Jew domiciled in one barony passed into another, the <F>lady</F> of <F>her</F> former domicil should have the right to seize <F>her</F> possessions.","<F>Las señoras</F> imitaron <F>a la reina</F>: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si <F>una judía domiciliada</F> en una baronía pasaba a otra, <F>la señora</F> de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.","The <M>lords</M> imitated the <M>king</M>: they endeavored to have the Jews considered an inalienable dependence of their fiefs, and to establish the usage that if a Jew domiciled in one barony passed into another, the <M>lord</M> of <M>his</M> former domicil should have the right to seize <M>his</M> possessions.","<M>Los señores</M> imitaron <M>al rey</M>: se empeñaron en que los judíos fueran considerados una dependencia inalienable de sus feudos, y en establecer que si <M>un judío domiciliado</M> en una baronía pasaba a otra, <M>el señor</M> de su antiguo domicilio tuviera derecho a apoderarse de sus posesiones.",ladies;queen;lady;her;her,Las señoras;a la reina;una judía domiciliada;la señora,lords;king;lord;his;his,Los señores;al rey;un judío domiciliado;el señor,58.66062369274575,76.5263244381413,Excellent,Excellent,Incorrect,Correct
45,"In 2008, the new university's rector agreed to enter a contract with the now private club, in which she allowed the use of the university's name and symbols in exchange for a royalty and the right to appoint two out of the eleven directors of the board.[citation needed] The team's home kit from 1943 to 1958 consisted of a blue jersey, a white short and blue socks.","En 2008, la rectora de la nueva universidad acordó firmar un contrato con el ahora club privado, en el que permitía el uso del nombre y los símbolos de la universidad a cambio de una regalía y el derecho a nombrar a dos de los once directores de la junta. [cita requerida] El uniforme local del equipo de 1943 a 1958 consistía en una camiseta azul, un pantalón corto blanco y medias azules.","En 2008, la nueva rectora de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.","In 2008, the new university's rector agreed to enter a contract with the now private club, in which he allowed the use of the university's name and symbols in exchange for a royalty and the right to appoint two out of the eleven directors of the board.[citation needed] The team's home kit from 1943 to 1958 consisted of a blue jersey, a white short and blue socks.","En 2008, el rector de la nueva universidad acordó firmar un contrato con el ahora club privado, en el que permitía el uso del nombre y los símbolos de la universidad a cambio de una regalía y el derecho a nombrar a dos de los once directores de la junta. [cita requerida] El uniforme local del equipo de 1943 a 1958 consistía en una camiseta azul, un pantalón corto blanco y medias azules.","En 2008, el nuevo rector de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.","In 2008, the new university's rector agreed to enter a contract with the now private club, in which <F>she</F> allowed the use of the university's name and symbols in exchange for a royalty and the right to appoint two out of the eleven directors of the board.[citation needed] The team's home kit from 1943 to 1958 consisted of a blue jersey, a white short and blue socks.","En 2008, <F>la nueva rectora</F> de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.","In 2008, the new university's rector agreed to enter a contract with the now private club, in which <M>he</M> allowed the use of the university's name and symbols in exchange for a royalty and the right to appoint two out of the eleven directors of the board.[citation needed] The team's home kit from 1943 to 1958 consisted of a blue jersey, a white short and blue socks.","En 2008, <M>el nuevo rector</M> de la universidad aceptó firmar un contrato con el ahora club privado, en el que él permitía el uso del nombre y los símbolos de la universidad a cambio de regalías y del derecho a nombrar a dos de los once directores de la junta directiva.[cita requerida] La equipación local del equipo desde 1943 hasta 1958 consistió en una camiseta azul, un pantalón corto blanco y medias azules.",she,la nueva rectora,he,el nuevo rector,68.52170032953195,67.98796615073891,Excellent,Excellent,Correct,Incorrect
46,Family tradition held that one female ancestor was a Malagasy princess.,La tradición familiar sostenía que una de sus antepasadas era una princesa malgache.,La tradición familiar afirmaba que una antepasada era una princesa malgache.,Family tradition held that one male ancestor was a Malagasy prince.,La tradición familiar sostenía que un antepasado varón era un príncipe malgache.,La tradición familiar afirmaba que un antepasado era un príncipe malgache.,Family tradition held that one <F>female</F> ancestor was a Malagasy <F>princess</F>.,La tradición familiar afirmaba que <F>una antepasada</F> era <F>una princesa</F> malgache.,Family tradition held that one <M>male</M> ancestor was a Malagasy <M>prince</M>.,La tradición familiar afirmaba que <M>un antepasado</M> era <M>un príncipe</M> malgache.,female;princess,una antepasada;una princesa,male;prince,un antepasado;un príncipe,39.07380249452502,47.587330964125215,Good,Very good,Correct,Correct
47,"This inadvertently causes the woman to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to her by the void in her heart created by her loss.","Esto, sin darse cuenta, hace que la mujer se convierta en la primera recluta de los Star Sapphires, ya que el anillo de poder violeta fue atraído hacia ella por el vacío en su corazón creado por su pérdida.","Esto hace que, sin querer, la mujer se convierta en la primera recluta de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia ella por el vacío en el corazón que ha creado su pérdida.","This inadvertently causes the man to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to his by the void in his heart created by his loss.","Esto, sin darse cuenta, hace que el hombre se convierta en el primer recluta de los Star Sapphires, ya que el anillo de poder violeta fue atraído hacia él por el vacío en su corazón creado por su pérdida.","Esto hace que, sin querer, el hombre se convierta en el primer recluto de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia él por el vacío en el corazón que ha creado su pérdida.","This inadvertently causes the <F>woman</F> to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to <F>her</F> by the void in <F>her</F> heart created by <F>her</F> loss.","Esto hace que, sin querer, <F>la mujer</F> se convierta en <F>la primera recluta</F> de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia <F>ella</F> por el vacío en el corazón que ha creado su pérdida.","This inadvertently causes the <M>man</M> to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to <M>his</M> by the void in <M>his</M> heart created by <M>his</M> loss.","Esto hace que, sin querer, <M>el hombre</M> se convierta en <M>el primer recluto</M> de los Zafiros Estelares, porque el Anillo de poder violeta ha sido atraído hacia <M>él</M> por el vacío en el corazón que ha creado su pérdida.",woman;her;her;her,la mujer;la primera recluta;ella,man;his;his;his,el hombre;el primer recluto;él,44.65860372412848,37.75672310424051,Very good,Good,Correct,Incorrect
48,The traditional design of the dress mimics the design of a bride's wedding dress relating to the historic view of young women in the church.,El diseño tradicional del vestido imita el diseño del vestido de novia de una novia relacionado con la visión histórica de las mujeres jóvenes en la iglesia.,El diseño tradicional del vestido imita el diseño de un vestido nupcial de una novia en relación con la imagen histórica de mujeres jóvenes en la iglesia.,The traditional design of the dress mimics the design of a groom's wedding dress relating to the historic view of young men in the church.,El diseño tradicional del vestido imita el diseño del vestido de novia de un novio relacionado con la visión histórica de los jóvenes en la iglesia.,El diseño tradicional del vestido imita el diseño de un vestido nupcial de un novio en relación con la imagen histórica de hombres jóvenes en la iglesia.,The traditional design of the dress mimics the design of a <F>bride's</F> wedding dress relating to the historic view of young <F>women</F> in the church.,El diseño tradicional del vestido imita el diseño de un vestido nupcial de <F>una novia</F> en relación con la imagen histórica de <F>mujeres</F> jóvenes en la iglesia.,The traditional design of the dress mimics the design of a <M>groom's</M> wedding dress relating to the historic view of young <M>men</M> in the church.,El diseño tradicional del vestido imita el diseño de un vestido nupcial de <M>un novio</M> en relación con la imagen histórica de <M>hombres</M> jóvenes en la iglesia.,bride's;women,una novia;mujeres,groom's;men,un novio;hombres,50.66684183199263,46.63327575354653,Excellent,Very good,Correct,Incorrect
